"","athlete_id","first_name","last_name","full_name","display_name","weight","height","position_abbreviation","experience_years","rushing_long_rushing","rushing_rushing_attempts","rushing_rushing_touchdowns","rushing_rushing_yards","receiving_receiving_touchdowns","receiving_receiving_yards","receiving_receptions"
"938","4877476","Jayvian","Allen","Jayvian Allen","Jayvian Allen",188,67,"RB",2,11,27,0,121,0,27,4
"939","4877511","Jaden","Stewart","Jaden Stewart","Jaden Stewart",220,73,"RB",3,4,3,0,8,0,0,0
"940","4877529","Sam","Franklin","Sam Franklin","Sam Franklin",195,70,"RB",2,81,223,11,1378,1,129,13
"941","4877627","Chase","Gillespie","Chase Gillespie","Chase Gillespie",197,70,"RB",2,10,22,0,62,0,28,5
"942","4877645","Darius","Hale","Darius Hale","Darius Hale",225,71,"RB",3,35,93,4,469,0,95,8
"943","4877647","Kylin","James","Kylin James","Kylin James",220,72,"RB",3,65,49,5,425,4,498,52
"944","4877713","Braedon","Sloan","Braedon Sloan","Braedon Sloan",195,71,"RB",3,61,143,10,765,3,467,40
"945","4877713","Braedon","Sloan","Braedon Sloan","Braedon Sloan",195,71,"RB",3,61,143,10,765,3,467,40
"946","4877713","Braedon","Sloan","Braedon Sloan","Braedon Sloan",195,71,"RB",3,61,143,10,765,3,467,40
"947","4878194","Eddy","Tillman","Eddy Tillman","Eddy Tillman",168,68,"RB",3,14,44,0,157,0,33,8
"948","4878218","Q","Jones","Q Jones","Q Jones",190,71,"RB",3,38,127,4,565,0,108,26
"949","4878241","Malik","Frederick","Malik Frederick","Malik Frederick",195,70,"RB",3,37,11,0,100,0,0,0
"950","4878243","Shane","McLaughlin","Shane McLaughlin","Shane McLaughlin",200,71,"RB",3,79,155,6,830,1,88,10
"951","4878256","Jacob","Cisneros","Jacob Cisneros","Jacob Cisneros",200,70,"RB",3,18,19,0,109,0,1,2
"952","4878256","Jacob","Cisneros","Jacob Cisneros","Jacob Cisneros",200,70,"RB",3,18,19,0,109,0,1,2
"953","4878290","Wenkers","Wright","Wenkers Wright","Wenkers Wright",200,73,"RB",2,54,36,2,261,0,36,6
"954","4878394","Ajay","Allen","Ajay Allen","Ajay Allen",186,71,"RB",1,30,67,5,350,0,9,4
"955","4878394","Ajay","Allen","Ajay Allen","Ajay Allen",186,71,"RB",1,30,67,5,350,0,9,4
"956","4878503","Antonio","Patterson","Antonio Patterson","Antonio Patterson",195,72,"RB",1,11,14,1,33,0,0,1
"957","4878503","Antonio","Patterson","Antonio Patterson","Antonio Patterson",195,72,"RB",1,11,14,1,33,0,0,1
"958","4878863","Nate","Thomas","Nate Thomas","Nate Thomas",205,69,"RB",2,59,64,5,398,0,0,0
"959","4878878","Amar","Johnson","Amar Johnson","Amar Johnson",190,71,"RB",3,54,112,4,717,0,112,11
"960","4878889","Angel","Johnson","Angel Johnson","Angel Johnson",185,70,"RB",2,80,39,5,358,0,50,5
"961","4878919","Tony","Williams","Tony Williams","Tony Williams",204,70,"RB",2,8,2,0,9,0,0,0
"962","4878964","Dante","Walker","Dante Walker","Dante Walker",203,70,"RB",2,4,6,0,15,0,0,0
"963","4878992","Tyvon","Edmonds Jr.","Tyvon Edmonds Jr.","Tyvon Edmonds Jr.",190,68,"RB",3,49,279,10,1247,0,46,7
"964","4878992","Tyvon","Edmonds Jr.","Tyvon Edmonds Jr.","Tyvon Edmonds Jr.",190,68,"RB",3,49,279,10,1247,0,46,7
"965","4879020","Korbin","Allen","Korbin Allen","Korbin Allen",200,70,"RB",2,14,40,0,128,0,2,3
"966","4879060","Jordan","Fuller","Jordan Fuller","Jordan Fuller",231,72,"RB",3,70,156,18,1046,1,39,6
"967","4879078","John","Sciarretti","John Sciarretti","John Sciarretti",215,73,"RB",3,13,6,0,28,0,11,1
"968","4879080","Chris","Watkins","Chris Watkins","Chris Watkins",185,70,"RB",2,75,37,4,298,0,79,11
"969","4879170","Barret","Labus","Barret Labus","Barret Labus",195,71,"RB",3,11,35,0,128,0,13,3
"970","4879231","Gaven","Ziebarth","Gaven Ziebarth","Gaven Ziebarth",205,72,"RB",2,79,107,9,700,0,26,6
"971","4879256","Barika","Kpeenu","Barika Kpeenu","Barika Kpeenu",208,70,"RB",2,24,92,4,483,0,0,0
"972","4879258","Owen","Johnson","Owen Johnson","Owen Johnson",213,70,"RB",2,55,17,1,150,0,32,3
"973","4879455","Damashja","Harris","Damashja Harris","Damashja Harris",198,74,"RB",1,43,65,3,299,0,42,3
"974","4879463","RJ","Carver","RJ Carver","RJ Carver",216,70,"RB",2,11,38,3,105,0,0,0
"975","4879507","Zach","Hrbacek","Zach Hrbacek","Zach Hrbacek",195,69,"RB",2,10,37,0,93,0,43,7
"976","4879564","Gavin","Haines","Gavin Haines","Gavin Haines",204,72,"RB",2,5,2,0,6,0,0,0
"977","4879611","Amari","Daniels","Amari Daniels","Amari Daniels",205,69,"RB",3,79,97,5,514,0,68,13
"978","4879655","Henry","Rutledge","Henry Rutledge","Henry Rutledge",180,68,"RB",2,55,15,0,174,0,19,4
"979","4879873","Shaun","Thomas","Shaun Thomas","Shaun Thomas",205,72,"RB",2,5,7,0,12,0,0,0
"980","4879873","Shaun","Thomas","Shaun Thomas","Shaun Thomas",205,72,"RB",2,5,7,0,12,0,0,0
"981","4879873","Shaun","Thomas","Shaun Thomas","Shaun Thomas",205,72,"RB",2,5,7,0,12,0,0,0
"982","4879944","Markel","Johnson","Markel Johnson","Markel Johnson",202,68,"RB",3,19,22,0,83,0,41,2
"983","4879975","Miles","Stewart","Miles Stewart","Miles Stewart",195,70,"RB",3,10,15,0,58,0,0,0
"984","4879975","Miles","Stewart","Miles Stewart","Miles Stewart",195,70,"RB",3,10,15,0,58,0,0,0
"985","4880241","Mario","Escobar","Mario Escobar","Mario Escobar",188,69,"RB",2,15,4,0,30,0,0,0
"986","4880241","Mario","Escobar","Mario Escobar","Mario Escobar",188,69,"RB",2,15,4,0,30,0,0,0
"987","4880241","Mario","Escobar","Mario Escobar","Mario Escobar",188,69,"RB",2,15,4,0,30,0,0,0
"988","4880368","Sam","Assaf","Sam Assaf","Sam Assaf",200,73,"RB",4,2,2,0,3,0,0,0
"989","4880368","Sam","Assaf","Sam Assaf","Sam Assaf",200,73,"RB",4,2,2,0,3,0,0,0
"990","4880511","Jordan","Ford","Jordan Ford","Jordan Ford",178,70,"RB",4,22,78,1,294,0,24,9
"991","4880608","Juju","McDowell","Juju McDowell","Juju McDowell",171,69,"RB",3,17,26,2,63,1,105,11
"992","4880638","Kye","Robichaux","Kye Robichaux","Kye Robichaux",216,72,"RB",3,57,150,7,691,0,90,13
"993","4880638","Kye","Robichaux","Kye Robichaux","Kye Robichaux",216,72,"RB",3,57,150,7,691,0,90,13
"994","4880681","Amin","Hassan","Amin Hassan","Amin Hassan",176,67,"RB",3,11,12,0,28,0,11,3
"995","4880684","Maquel","Haywood","Maquel Haywood","Maquel Haywood",195,68,"RB",3,31,60,2,318,0,0,0
"996","4880689","Logan","Point","Logan Point","Logan Point",211,71,"FB",3,5,2,0,6,0,0,0
"997","4880697","Daba","Fofana","Daba Fofana","Daba Fofana",205,68,"FB",3,20,72,3,283,0,46,5
"998","4880699","Anton","Hall Jr.","Anton Hall Jr.","Anton Hall Jr.",198,68,"RB",3,7,8,2,25,1,52,3
"999","4880699","Anton","Hall Jr.","Anton Hall Jr.","Anton Hall Jr.",198,68,"RB",3,7,8,2,25,1,52,3
"1000","4880847","Arthur","Rodgers Jr.","Arthur Rodgers Jr.","Arthur Rodgers Jr.",210,70,"RB",2,26,18,0,117,0,0,0
"1001","4880964","Terron","Kellman","Terron Kellman","Terron Kellman",185,68,"RB",1,18,82,1,328,0,23,2
"1002","4881563","Mike","Sharpe II","Mike Sharpe II","Mike Sharpe II",193,71,"RB",2,13,9,0,34,0,0,0
"1003","4881826","Cash","Jones","Cash Jones","Cash Jones",182,72,"RB",2,57,17,1,129,1,92,11
"1004","4882071","Kristian","Dalton","Kristian Dalton","Kristian Dalton",200,72,"RB",2,70,14,1,124,0,0,0
"1005","4882093","Bhayshul","Tuten","Bhayshul Tuten","Bhayshul Tuten",200,71,"RB",3,49,155,8,727,2,220,25
"1006","4882697","Nemo","Squire","Nemo Squire","Nemo Squire",198,68,"RB",1,11,21,1,55,0,0,0
"1007","4883100","Nathan","Denney","Nathan Denney","Nathan Denney",206,69,"RB",3,14,13,2,69,0,0,0
"1008","4883120","Tre","Peterson","Tre Peterson","Tre Peterson",180,68,"RB",4,32,65,2,300,1,72,4
"1009","4883173","Q'Daryius","Jennings","Q'Daryius Jennings","Q'Daryius Jennings",207,70,"RB",1,23,33,1,147,2,82,7
"1010","4883899","Hope","Adebayo","Hope Adebayo","Hope Adebayo",196,68,"RB",3,67,113,10,735,0,9,2
"1011","4883936","Shawn","Shipman","Shawn Shipman","Shawn Shipman",204,72,"RB",3,71,138,5,769,0,11,4
"1012","4883946","Landon","Reed","Landon Reed","Landon Reed",228,72,"RB",3,36,9,1,58,0,17,3
"1013","4884044","Ja'Derris","Carr","Ja'Derris Carr","Ja'Derris Carr",190,71,"RB",3,37,83,3,306,0,71,11
"1014","4884393","Elijah","Burris","Elijah Burris","Elijah Burris",205,70,"RB",3,93,96,6,778,0,34,4
"1015","4884402","Ja'Quan","Snipes","Ja'Quan Snipes","Ja'Quan Snipes",215,72,"RB",2,18,34,0,152,0,0,0
"1016","4884403","Tymere","Robinson","Tymere Robinson","Tymere Robinson",220,71,"RB",3,35,34,1,165,0,0,0
"1017","4885443","Robert","Giaimo","Robert Giaimo","Robert Giaimo",185,68,"RB",2,28,81,3,440,2,102,15
"1018","4885444","Justin","Williams","Justin Williams","Justin Williams",186,68,"RB",3,26,75,2,312,1,29,8
"1019","4887225","Andrew","Henry","Andrew Henry","Andrew Henry",195,70,"RB",4,64,52,3,350,0,40,5
"1020","4887414","Tony","Bedell","Tony Bedell","Tony Bedell",210,72,"RB",3,9,7,1,38,0,13,2
"1021","4887414","Tony","Bedell","Tony Bedell","Tony Bedell",210,72,"RB",3,9,7,1,38,0,13,2
"1022","4887640","Kaderris","Roberts","Kaderris Roberts","Kaderris Roberts",182,69,"RB",3,39,58,4,326,0,4,3
"1023","4887796","Kayvon","Britten","Kayvon Britten","Kayvon Britten",195,67,"RB",3,59,182,16,1145,1,107,11
"1024","4887898","Isiah","Childs","Isiah Childs","Isiah Childs",212,73,"RB",3,13,31,0,108,0,1,1
"1025","4887898","Isiah","Childs","Isiah Childs","Isiah Childs",212,73,"RB",3,13,31,0,108,0,1,1
"1026","4887898","Isiah","Childs","Isiah Childs","Isiah Childs",212,73,"RB",3,13,31,0,108,0,1,1
"1027","4888886","Kenyon","Clay","Kenyon Clay","Kenyon Clay",215,73,"RB",1,28,40,1,179,0,5,1
"1028","4890588","Joe","Dixon II","Joe Dixon II","Joe Dixon II",190,70,"RB",2,7,3,0,14,0,0,0
"1029","4890973","Ashton","Jeanty","Ashton Jeanty","Ashton Jeanty",210,69,"RB",2,68,203,14,1262,5,552,39
"1030","4891697","Isaiah","Nwokenkwo","Isaiah Nwokenkwo","Isaiah Nwokenkwo",195,68,"RB",3,39,9,1,69,0,0,0
"1031","4892113","John","Collins","John Collins","John Collins",192,69,"RB",3,13,3,0,19,0,0,0
"1032","4893039","Gavin","Crosby","Gavin Crosby","Gavin Crosby",220,73,"TE",3,9,4,0,14,0,0,0
"1033","4893718","Xavier","Leigh","Xavier Leigh","Xavier Leigh",175,70,"RB",2,8,14,0,49,0,29,5
"1034","4893731","John","Volker","John Volker","John Volker",210,72,"RB",3,51,92,7,438,0,82,12
"1035","4893815","JaMario","Clements","JaMario Clements","JaMario Clements",200,70,"RB",2,26,104,2,457,0,4,3
"1036","4893815","JaMario","Clements","JaMario Clements","JaMario Clements",200,70,"RB",2,26,104,2,457,0,4,3
"1037","4893956","Nazareth","Bryant","Nazareth Bryant","Nazareth Bryant",195,70,"RB",3,3,3,0,-3,0,0,0
"1038","4893956","Nazareth","Bryant","Nazareth Bryant","Nazareth Bryant",195,70,"RB",3,3,3,0,-3,0,0,0
"1039","4893956","Nazareth","Bryant","Nazareth Bryant","Nazareth Bryant",195,70,"RB",3,3,3,0,-3,0,0,0
"1040","4894661","Durell","Robinson","Durell Robinson","Durell Robinson",200,73,"RB",1,16,40,1,166,0,14,1
"1041","4895923","Kaden","Moorman","Kaden Moorman","Kaden Moorman",215,72,"RB",1,25,5,0,38,0,0,0
"1042","4895939","Demetrius","Battle","Demetrius Battle","Demetrius Battle",245,72,"RB",4,7,8,1,31,0,0,0
"1043","4897730","Braylon","McReynolds","Braylon McReynolds","Braylon McReynolds",180,68,"RB",2,35,33,0,161,0,101,15
"1044","4897730","Braylon","McReynolds","Braylon McReynolds","Braylon McReynolds",180,68,"RB",2,35,33,0,161,0,101,15
"1045","4897730","Braylon","McReynolds","Braylon McReynolds","Braylon McReynolds",180,68,"RB",2,35,33,0,161,0,101,15
"1046","4897730","Braylon","McReynolds","Braylon McReynolds","Braylon McReynolds",180,68,"RB",2,35,33,0,161,0,101,15
"1047","4899368","Kendrick","Raphael","Kendrick Raphael","Kendrick Raphael",195,71,"RB",1,31,60,1,289,0,66,7
"1048","4899368","Kendrick","Raphael","Kendrick Raphael","Kendrick Raphael",195,71,"RB",1,31,60,1,289,0,66,7
"1049","4900025","Kanye","Roberts","Kanye Roberts","Kanye Roberts",200,71,"RB",1,61,113,7,648,0,110,13
"1050","4900146","Cartevious","Norton","Cartevious Norton","Cartevious Norton",225,71,"RB",2,49,87,3,343,0,20,3
"1051","4900146","Cartevious","Norton","Cartevious Norton","Cartevious Norton",225,71,"RB",2,49,87,3,343,0,20,3
"1052","4900768","Zach","Vigil","Zach Vigil","Zach Vigil",179,70,"RB",2,8,7,0,21,0,11,2
"1053","4900771","Marquis","Gillis","Marquis Gillis","Marquis Gillis",200,72,"RB",2,62,143,5,732,0,126,12
"1054","4904131","Devon","Rivers","Devon Rivers","Devon Rivers",174,66,"RB",1,14,12,0,44,0,0,0
"1055","4905594","Jawaun","Northington","Jawaun Northington","Jawaun Northington",204,69,"RB",2,27,87,2,380,0,81,6
"1056","4907783","Jet","Harris","Jet Harris","Jet Harris",225,73,"RB",4,8,5,1,20,0,0,0
"1057","4909559","Donavan","Hunt","Donavan Hunt","Donavan Hunt",190,71,"RB",2,58,9,2,107,0,0,0
"1058","4910682","Jamal","Hailey","Jamal Hailey","Jamal Hailey",185,71,"RB",1,7,6,0,19,0,0,0
"1059","4911851","LeQuint","Allen","LeQuint Allen","LeQuint Allen",195,72,"RB",2,56,225,9,1062,1,197,36
"1060","4911914","Andrew","Paul","Andrew Paul","Andrew Paul",218,71,"RB",1,13,26,1,108,1,14,2
"1061","4911971","Jahiem","White","Jahiem White","Jahiem White",192,67,"RB",1,53,97,3,792,2,110,3
"1062","4912240","Tylan","Hines","Tylan Hines","Tylan Hines",175,67,"RB",2,18,27,0,93,0,26,7
"1063","4912275","Christian","Washington","Christian Washington","Christian Washington",201,70,"RB",2,5,12,0,11,0,3,1
"1064","4912302","Makhilyn","Young","Makhilyn Young","Makhilyn Young",195,70,"RB",1,31,23,2,173,0,1,1
"1065","4912342","Wayne","Knight","Wayne Knight","Wayne Knight",189,67,"RB",2,22,4,0,23,0,11,1
"1066","4912453","Lucky","Sutton","Lucky Sutton","Lucky Sutton",215,73,"RB",1,62,30,2,157,0,0,0
"1067","4913159","Jaylen","Anderson","Jaylen Anderson","Jaylen Anderson",214,71,"RB",2,15,41,1,129,0,42,4
"1068","4913159","Jaylen","Anderson","Jaylen Anderson","Jaylen Anderson",214,71,"RB",2,15,41,1,129,0,42,4
"1069","4916885","Jaylen","Jenkins","Jaylen Jenkins","Jaylen Jenkins",173,68,"RB",2,17,20,0,62,0,61,6
"1070","4916885","Jaylen","Jenkins","Jaylen Jenkins","Jaylen Jenkins",173,68,"RB",2,17,20,0,62,0,61,6
"1071","4917288","Charles","Kellom","Charles Kellom","Charles Kellom",200,71,"RB",1,4,4,0,5,0,0,0
"1072","4917310","Zylan","Perry","Zylan Perry","Zylan Perry",187,70,"RB",1,19,50,2,195,0,25,3
"1073","4917310","Zylan","Perry","Zylan Perry","Zylan Perry",187,70,"RB",1,19,50,2,195,0,25,3
"1074","4917858","Cole","Cabana","Cole Cabana","Cole Cabana",198,72,"RB",1,5,2,0,6,0,0,0
"1075","4917949","Quinten","Joyner","Quinten Joyner","Quinten Joyner",205,71,"RB",1,47,16,1,124,0,7,1
"1076","4917981","AJ","Newberry","AJ Newberry","AJ Newberry",197,73,"RB",1,29,20,0,96,0,0,0
"1077","4918094","Damian","Henderson II","Damian Henderson II","Damian Henderson II",185,73,"RB",1,11,12,0,50,0,0,0
"1078","4918103","Cam","Cook","Cam Cook","Cam Cook",195,71,"RB",1,16,16,0,58,0,0,0
"1079","4918103","Cam","Cook","Cam Cook","Cam Cook",195,71,"RB",1,16,16,0,58,0,0,0
"1080","4918103","Cam","Cook","Cam Cook","Cam Cook",195,71,"RB",1,16,16,0,58,0,0,0
"1081","4918110","Roderick","Robinson II","Roderick Robinson II","Roderick Robinson II",240,72,"RB",1,36,17,2,126,0,0,0
"1082","4918111","A'Marion","Peterson","A'Marion Peterson","A'Marion Peterson",215,72,"RB",1,9,2,0,14,0,0,0
"1083","4918126","LJ","Martin","LJ Martin","LJ Martin",205,74,"RB",1,55,109,4,518,1,45,11
"1084","4918414","Dylan","Edwards","Dylan Edwards","Dylan Edwards",170,69,"RB",1,34,76,1,321,4,299,36
"1085","4918414","Dylan","Edwards","Dylan Edwards","Dylan Edwards",170,69,"RB",1,34,76,1,321,4,299,36
"1086","4918414","Dylan","Edwards","Dylan Edwards","Dylan Edwards",170,69,"RB",1,34,76,1,321,4,299,36
"1087","4918414","Dylan","Edwards","Dylan Edwards","Dylan Edwards",170,69,"RB",1,34,76,1,321,4,299,36
"1088","4920135","Kalib","Hicks","Kalib Hicks","Kalib Hicks",206,71,"RB",1,9,3,1,14,0,0,0
"1089","4920162","Seth","Davis","Seth Davis","Seth Davis",185,67,"RB",1,46,59,1,356,0,19,6
"1090","4920162","Seth","Davis","Seth Davis","Seth Davis",185,67,"RB",1,46,59,1,356,0,19,6
"1091","4920228","Joquez","Smith","Joquez Smith","Joquez Smith",190,68,"RB",1,51,71,1,325,1,51,10
"1092","4920901","Darius","Taylor","Darius Taylor","Darius Taylor",195,71,"RB",1,43,103,4,591,0,81,9
"1093","4920901","Darius","Taylor","Darius Taylor","Darius Taylor",195,71,"RB",1,43,103,4,591,0,81,9
"1094","4921292","Isaiah","Augustave","Isaiah Augustave","Isaiah Augustave",208,74,"RB",1,25,35,1,202,0,7,3
"1095","4921316","Nolan","Ray","Nolan Ray","Nolan Ray",207,72,"RB",1,6,3,0,7,0,0,0
"1096","4921517","Dawson","Pendergrass","Dawson Pendergrass","Dawson Pendergrass",219,74,"RB",1,31,79,5,338,2,199,26
"1097","4921520","Tybo","Rogers","Tybo Rogers","Tybo Rogers",185,71,"RB",1,22,38,0,163,0,61,4
"1098","4921520","Tybo","Rogers","Tybo Rogers","Tybo Rogers",185,71,"RB",1,22,38,0,163,0,61,4
"1099","4922993","Devin","Roche","Devin Roche","Devin Roche",166,67,"RB",1,37,30,0,181,0,19,4
"1100","4922995","Dijon","Stanley","Dijon Stanley","Dijon Stanley",175,72,"RB",1,7,6,0,1,0,25,2
"1101","4923046","Keyjuan","Brown","Keyjuan Brown","Keyjuan Brown",205,70,"RB",1,14,11,1,65,0,0,0
"1102","4923059","Jeremiah","Coney","Jeremiah Coney","Jeremiah Coney",189,72,"RB",1,5,5,0,7,0,2,1
"1103","4923059","Jeremiah","Coney","Jeremiah Coney","Jeremiah Coney",189,72,"RB",1,5,5,0,7,0,2,1
"1104","4923252","Dante","Dowdell","Dante Dowdell","Dante Dowdell",215,74,"RB",1,13,17,1,90,0,0,0
"1105","4923252","Dante","Dowdell","Dante Dowdell","Dante Dowdell",215,74,"RB",1,13,17,1,90,0,0,0
"1106","4923282","CJ","Hester","CJ Hester","CJ Hester",190,71,"RB",1,29,29,2,124,0,2,1
"1107","4923290","Parker","Jenkins","Parker Jenkins","Parker Jenkins",196,71,"RB",1,31,99,3,464,0,81,15
"1108","4923298","Peyton","Jones","Peyton Jones","Peyton Jones",201,70,"RB",1,15,20,1,71,0,0,0
"1109","4923298","Peyton","Jones","Peyton Jones","Peyton Jones",201,70,"RB",1,15,20,1,71,0,0,0
"1110","4924151","Montravius","Lloyd","Montravius Lloyd","Montravius Lloyd",185,70,"RB",1,5,5,0,20,0,7,1
"1111","4924151","Montravius","Lloyd","Montravius Lloyd","Montravius Lloyd",185,70,"RB",1,5,5,0,20,0,7,1
"1112","4950560","Xavier","Terrell","Xavier Terrell","Xavier Terrell",175,68,"RB",1,35,5,0,45,0,10,2
"1113","4954455","Bryson","Washington","Bryson Washington","Bryson Washington",204,72,"RB",1,11,10,0,45,0,1,1
"1114","4954455","Bryson","Washington","Bryson Washington","Bryson Washington",204,72,"RB",1,11,10,0,45,0,1,1
"1115","5008017","Benjamin","Hall","Benjamin Hall","Benjamin Hall",234,71,"RB",1,19,15,0,69,0,0,1
"1116","5008017","Benjamin","Hall","Benjamin Hall","Benjamin Hall",234,71,"RB",1,19,15,0,69,0,0,1
"1117","5030333","Sedrick","Alexander","Sedrick Alexander","Sedrick Alexander",199,69,"RB",1,27,96,4,371,0,133,18
"1118","5030333","Sedrick","Alexander","Sedrick Alexander","Sedrick Alexander",199,69,"RB",1,27,96,4,371,0,133,18
"1119","5030333","Sedrick","Alexander","Sedrick Alexander","Sedrick Alexander",199,69,"RB",1,27,96,4,371,0,133,18
"1120","5074303","D.J.","Oliver","D.J. Oliver","D.J. Oliver",239,70,"RB",1,6,10,1,38,0,0,0
"1121","5075026","Donte","Hawthorne","Donte Hawthorne","Donte Hawthorne",215,72,"RB",1,10,4,0,16,0,0,0
"1122","5075026","Donte","Hawthorne","Donte Hawthorne","Donte Hawthorne",215,72,"RB",1,10,4,0,16,0,0,0
"1123","5076122","Evan","Dickens","Evan Dickens","Evan Dickens",184,71,"RB",1,19,11,0,47,0,5,1
"1124","5076584","Terrell","Washington Jr.","Terrell Washington Jr.","Terrell Washington Jr.",205,71,"RB",1,9,7,0,34,0,0,0
"1125","5076654","Leo","Pulalasi","Leo Pulalasi","Leo Pulalasi",219,73,"RB",1,16,18,0,105,0,14,2
"1126","5076654","Leo","Pulalasi","Leo Pulalasi","Leo Pulalasi",219,73,"RB",1,16,18,0,105,0,14,2
"1127","5076654","Leo","Pulalasi","Leo Pulalasi","Leo Pulalasi",219,73,"RB",1,16,18,0,105,0,14,2
"1128","5077390","Jambres","Dubar","Jambres Dubar","Jambres Dubar",211,72,"RB",1,24,62,2,335,0,11,6
"1129","5077502","Carson","Hansen","Carson Hansen","Carson Hansen",210,74,"RB",1,12,22,0,67,0,80,10
"1130","5077785","Cedric","Hawkins","Cedric Hawkins","Cedric Hawkins",184,67,"RB",1,28,30,2,151,0,32,2
"1131","5077785","Cedric","Hawkins","Cedric Hawkins","Cedric Hawkins",184,67,"RB",1,28,30,2,151,0,32,2
"1132","5078005","Abu","Sama III","Abu Sama III","Abu Sama III",200,71,"RB",1,77,72,6,610,0,51,7
"1133","5078005","Abu","Sama III","Abu Sama III","Abu Sama III",200,71,"RB",1,77,72,6,610,0,51,7
"1134","5078005","Abu","Sama III","Abu Sama III","Abu Sama III",200,71,"RB",1,77,72,6,610,0,51,7
"1135","5078059","Jarvis","Durr","Jarvis Durr","Jarvis Durr",185,71,"RB",1,13,3,0,20,0,0,0
"1136","5078063","Connor","Walendzak","Connor Walendzak","Connor Walendzak",210,71,"RB",1,7,17,2,30,0,22,2
"1137","5078063","Connor","Walendzak","Connor Walendzak","Connor Walendzak",210,71,"RB",1,7,17,2,30,0,22,2
"1138","5078063","Connor","Walendzak","Connor Walendzak","Connor Walendzak",210,71,"RB",1,7,17,2,30,0,22,2
"1139","5078244","Caleb","Komolafe","Caleb Komolafe","Caleb Komolafe",195,71,"RB",1,5,2,0,7,1,27,4
"1140","5078251","Justin","Marshall","Justin Marshall","Justin Marshall",175,71,"RB",1,21,57,2,311,0,23,2
"1141","5078251","Justin","Marshall","Justin Marshall","Justin Marshall",175,71,"RB",1,21,57,2,311,0,23,2
"1142","5078251","Justin","Marshall","Justin Marshall","Justin Marshall",175,71,"RB",1,21,57,2,311,0,23,2
"1143","5078422","Brandon","High","Brandon High","Brandon High",215,71,"RB",1,5,6,0,14,0,0,0
"1144","5078422","Brandon","High","Brandon High","Brandon High",215,71,"RB",1,5,6,0,14,0,0,0
"1145","5078422","Brandon","High","Brandon High","Brandon High",215,71,"RB",1,5,6,0,14,0,0,0
"1146","5078916","Joe","Jackson","Joe Jackson","Joe Jackson",187,72,"RB",1,5,4,0,1,0,0,0
"1147","5078917","Khalifa","Keith","Khalifa Keith","Khalifa Keith",230,73,"RB",1,6,7,0,14,0,0,0
"1148","5078917","Khalifa","Keith","Khalifa Keith","Khalifa Keith",230,73,"RB",1,6,7,0,14,0,0,0
"1149","5078917","Khalifa","Keith","Khalifa Keith","Khalifa Keith",230,73,"RB",1,6,7,0,14,0,0,0
"1150","5078917","Khalifa","Keith","Khalifa Keith","Khalifa Keith",230,73,"RB",1,6,7,0,14,0,0,0
"1151","5078917","Khalifa","Keith","Khalifa Keith","Khalifa Keith",230,73,"RB",1,6,7,0,14,0,0,0
"1152","5081202","Jack","Griese","Jack Griese","Jack Griese",217,72,"RB",2,9,11,1,34,0,25,3
"1153","5081202","Jack","Griese","Jack Griese","Jack Griese",217,72,"RB",2,9,11,1,34,0,25,3
"1154","5081241","Johnny","Martin","Johnny Martin","Johnny Martin",215,70,"RB",2,18,35,1,140,0,5,1
"1155","5081332","Jaziun","Patterson","Jaziun Patterson","Jaziun Patterson",204,70,"RB",1,59,56,2,199,0,22,4
"1156","5081352","Eli","Mason","Eli Mason","Eli Mason",217,73,"RB",2,2,2,0,2,0,0,0
"1157","5081363","Justin","Williams-Thomas","Justin Williams-Thomas","Justin Williams-Thomas",215,72,"RB",1,23,20,0,92,0,7,1
"1158","5081363","Justin","Williams-Thomas","Justin Williams-Thomas","Justin Williams-Thomas",215,72,"RB",1,23,20,0,92,0,7,1
"1159","5081378","Hunter","Barnes","Hunter Barnes","Hunter Barnes",195,72,"RB",1,7,4,0,17,0,0,0
"1160","5081397","Dylan","Sampson","Dylan Sampson","Dylan Sampson",190,71,"RB",2,44,86,7,471,1,175,17
"1161","5081409","Kellan","Hood","Kellan Hood","Kellan Hood",190,71,"RB",1,7,2,0,12,0,3,1
"1162","5081435","Keith","Adams Jr.","Keith Adams Jr.","Keith Adams Jr.",215,69,"RB",1,14,11,0,60,0,0,0
"1163","5081436","Domonique","Thomas","Domonique Thomas","Domonique Thomas",210,68,"RB",3,19,18,1,116,0,4,1
"1164","5081436","Domonique","Thomas","Domonique Thomas","Domonique Thomas",210,68,"RB",3,19,18,1,116,0,4,1
"1165","5081508","Eli","Heidenreich","Eli Heidenreich","Eli Heidenreich",195,72,"RB",2,46,27,1,214,4,382,19
"1166","5081517","Brandon","Chatman","Brandon Chatman","Brandon Chatman",167,69,"RB",2,20,42,0,165,0,254,19
"1167","5081517","Brandon","Chatman","Brandon Chatman","Brandon Chatman",167,69,"RB",2,20,42,0,165,0,254,19
"1168","5081517","Brandon","Chatman","Brandon Chatman","Brandon Chatman",167,69,"RB",2,20,42,0,165,0,254,19
"1169","5081517","Brandon","Chatman","Brandon Chatman","Brandon Chatman",167,69,"RB",2,20,42,0,165,0,254,19
"1170","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
"1171","5081526","Alex","Tecza","Alex Tecza","Alex Tecza",195,72,"FB",2,75,126,5,758,0,97,16
