athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,experience_years,receiving_long_reception,receiving_receiving_touchdowns,receiving_receiving_yards,receiving_receptions
4872957,Raylen,Sharpe,Raylen Sharpe,Raylen Sharpe,172,69,WR,3,46,7,991,73
4872963,Deshon,Stoudemire,Deshon Stoudemire,Deshon Stoudemire,186,73,WR,4,51,1,569,43
4872963,Deshon,Stoudemire,Deshon Stoudemire,Deshon Stoudemire,186,73,WR,4,51,1,569,43
4872963,Deshon,Stoudemire,Deshon Stoudemire,Deshon Stoudemire,186,73,WR,4,51,1,569,43
4873126,Chris,Lewis,Chris Lewis,Chris Lewis,204,76,WR,2,64,10,735,32
4873168,Jordan,Anthony,Jordan Anthony,Jordan Anthony,160,70,WR,2,11,0,14,3
4873236,Jaylon,Griffin,Jaylon Griffin,Jaylon Griffin,185,75,WR,4,36,1,58,4
4873237,Kaedin,Robinson,Kaedin Robinson,Kaedin Robinson,205,74,WR,3,39,10,787,59
4873237,Kaedin,Robinson,Kaedin Robinson,Kaedin Robinson,205,74,WR,3,39,10,787,59
4873237,Kaedin,Robinson,Kaedin Robinson,Kaedin Robinson,205,74,WR,3,39,10,787,59
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4873288,Dawson,Menegatti,Dawson Menegatti,Dawson Menegatti,195,74,WR,3,17,0,54,6
4874422,Zach,Hahn,Zach Hahn,Zach Hahn,186,72,WR,2,25,0,43,4
4874422,Zach,Hahn,Zach Hahn,Zach Hahn,186,72,WR,2,25,0,43,4
4874422,Zach,Hahn,Zach Hahn,Zach Hahn,186,72,WR,2,25,0,43,4
4874422,Zach,Hahn,Zach Hahn,Zach Hahn,186,72,WR,2,25,0,43,4
4874627,Nehemiah,Martinez I,Nehemiah Martinez I,Nehemiah Martinez I,205,69,WR,3,31,0,32,2
4874627,Nehemiah,Martinez I,Nehemiah Martinez I,Nehemiah Martinez I,205,69,WR,3,31,0,32,2
4874627,Nehemiah,Martinez I,Nehemiah Martinez I,Nehemiah Martinez I,205,69,WR,3,31,0,32,2
4874627,Nehemiah,Martinez I,Nehemiah Martinez I,Nehemiah Martinez I,205,69,WR,3,31,0,32,2
4874627,Nehemiah,Martinez I,Nehemiah Martinez I,Nehemiah Martinez I,205,69,WR,3,31,0,32,2
4875106,Kai,Holloway,Kai Holloway,Kai Holloway,175,71,WR,2,17,0,34,4
4875107,Robert,Smith,Robert Smith,Robert Smith,200,71,WR,2,5,0,5,2
4875209,Andison,Coby,Andison Coby,Andison Coby,175,74,WR,3,16,1,41,5
4875209,Andison,Coby,Andison Coby,Andison Coby,175,74,WR,3,16,1,41,5
4875272,Trond,Grizzell,Trond Grizzell,Trond Grizzell,200,76,WR,2,54,5,510,35
4875280,Trustin,Oliver,Trustin Oliver,Trustin Oliver,215,76,WR,3,37,1,54,5
4875280,Trustin,Oliver,Trustin Oliver,Trustin Oliver,215,76,WR,3,37,1,54,5
4875308,Josiah,Zamora,Josiah Zamora,Josiah Zamora,175,68,WR,2,6,0,11,2
4875308,Josiah,Zamora,Josiah Zamora,Josiah Zamora,175,68,WR,2,6,0,11,2
4875308,Josiah,Zamora,Josiah Zamora,Josiah Zamora,175,68,WR,2,6,0,11,2
4875358,Anderson,Grover,Anderson Grover,Anderson Grover,195,75,WR,3,48,3,433,34
4875412,Mark,Didio Jr.,Mark Didio Jr.,Mark Didio Jr.,180,69,WR,3,15,0,241,32
4875412,Mark,Didio Jr.,Mark Didio Jr.,Mark Didio Jr.,180,69,WR,3,15,0,241,32
4875452,Trayv'on,Culbert,Trayv'on Culbert,Trayv'on Culbert,191,71,WR,2,12,1,29,4
4875452,Trayv'on,Culbert,Trayv'on Culbert,Trayv'on Culbert,191,71,WR,2,12,1,29,4
4875452,Trayv'on,Culbert,Trayv'on Culbert,Trayv'on Culbert,191,71,WR,2,12,1,29,4
4875612,Ross,Fournet,Ross Fournet,Ross Fournet,175,69,WR,2,13,0,19,2
4875613,Dean,Patterson,Dean Patterson,Dean Patterson,200,74,WR,2,40,1,423,28
4875617,NyNy,Davis,NyNy Davis,NyNy Davis,160,68,WR,2,51,2,222,28
4875617,NyNy,Davis,NyNy Davis,NyNy Davis,160,68,WR,2,51,2,222,28
4875645,Donald,McKinney,Donald McKinney,Donald McKinney,185,75,WR,4,79,3,357,26
4875687,Tyrin,Smith,Tyrin Smith,Tyrin Smith,170,67,WR,4,24,1,191,19
4875727,Latrell,Fordham,Latrell Fordham,Latrell Fordham,180,76,WR,3,18,0,64,7
4875727,Latrell,Fordham,Latrell Fordham,Latrell Fordham,180,76,WR,3,18,0,64,7
4875786,Tru,Edwards,Tru Edwards,Tru Edwards,200,75,WR,3,36,2,284,23
4875788,Jalen,Walthall,Jalen Walthall,Jalen Walthall,180,73,WR,2,38,1,125,10
4875803,Karsyn,Pupunu,Karsyn Pupunu,Karsyn Pupunu,200,74,WR,3,33,0,71,5
4875803,Karsyn,Pupunu,Karsyn Pupunu,Karsyn Pupunu,200,74,WR,3,33,0,71,5
4875803,Karsyn,Pupunu,Karsyn Pupunu,Karsyn Pupunu,200,74,WR,3,33,0,71,5
4875803,Karsyn,Pupunu,Karsyn Pupunu,Karsyn Pupunu,200,74,WR,3,33,0,71,5
4875803,Karsyn,Pupunu,Karsyn Pupunu,Karsyn Pupunu,200,74,WR,3,33,0,71,5
4875867,Isiah,Paige,Isiah Paige,Isiah Paige,161,68,WR,3,26,1,382,39
4875867,Isiah,Paige,Isiah Paige,Isiah Paige,161,68,WR,3,26,1,382,39
4875912,Tejhaun,Palmer,Tejhaun Palmer,Tejhaun Palmer,210,74,WR,4,80,7,858,47
4875912,Tejhaun,Palmer,Tejhaun Palmer,Tejhaun Palmer,210,74,WR,4,80,7,858,47
4875912,Tejhaun,Palmer,Tejhaun Palmer,Tejhaun Palmer,210,74,WR,4,80,7,858,47
4875912,Tejhaun,Palmer,Tejhaun Palmer,Tejhaun Palmer,210,74,WR,4,80,7,858,47
4876164,Kaysen,Isom,Kaysen Isom,Kaysen Isom,182,69,WR,2,31,0,54,3
4876167,Benjamin,Omayebu,Benjamin Omayebu,Benjamin Omayebu,195,70,WR,3,67,1,668,63
4876182,Drew,Deck,Drew Deck,Drew Deck,165,69,WR,2,14,0,21,3
4876243,Elijah,Taylor,Elijah Taylor,Elijah Taylor,175,72,WR,2,60,0,87,4
4876286,Zain,Zinicola,Zain Zinicola,Zain Zinicola,192,70,WR,2,35,1,124,14
4876414,Trevor,Shorter,Trevor Shorter,Trevor Shorter,175,71,WR,3,53,3,238,17
4876456,Samuel,Baddoo,Samuel Baddoo,Samuel Baddoo,185,70,WR,3,18,0,108,13
4876456,Samuel,Baddoo,Samuel Baddoo,Samuel Baddoo,185,70,WR,3,18,0,108,13
4876460,Jordan,McIntyre,Jordan McIntyre,Jordan McIntyre,195,73,WR,3,15,1,155,20
4876495,Bryson,Canty,Bryson Canty,Bryson Canty,200,74,WR,3,21,0,81,7
4876533,RJ,Jackson,RJ Jackson,RJ Jackson,190,72,WR,3,15,0,31,3
4876598,Seth,Anderson,Seth Anderson,Seth Anderson,180,72,WR,2,36,1,150,11
4876598,Seth,Anderson,Seth Anderson,Seth Anderson,180,72,WR,2,36,1,150,11
4876642,Maleek,Huggins,Maleek Huggins,Maleek Huggins,170,71,WR,2,8,0,42,9
4876678,Donovan,Brown,Donovan Brown,Donovan Brown,178,73,WR,1,86,1,309,25
4876700,Brock,Biestek,Brock Biestek,Brock Biestek,194,74,WR,3,37,2,362,34
4876730,Luke,Wooten,Luke Wooten,Luke Wooten,192,70,WR,2,36,4,364,37
4876736,Joey,Audia,Joey Audia,Joey Audia,175,68,WR,2,27,0,101,11
4876772,Blake,Bohannon,Blake Bohannon,Blake Bohannon,200,73,WR,3,55,1,152,7
4876791,Aaron,Maione,Aaron Maione,Aaron Maione,175,69,WR,3,40,4,368,37
4876797,Kellyn,West,Kellyn West,Kellyn West,190,73,WR,3,18,1,59,10
4876798,Maxwell,Weaver,Maxwell Weaver,Maxwell Weaver,185,73,WR,3,53,3,236,12
4876860,TJ,Speight,TJ Speight,TJ Speight,170,71,WR,3,42,0,181,19
4876866,Kyle,Daly,Kyle Daly,Kyle Daly,186,70,WR,4,68,5,697,43
4876868,Isaiah,Davis,Isaiah Davis,Isaiah Davis,175,70,WR,3,34,0,58,3
4876884,Ryan,Upp,Ryan Upp,Ryan Upp,175,70,WR,3,80,9,833,55
4876884,Ryan,Upp,Ryan Upp,Ryan Upp,175,70,WR,3,80,9,833,55
4876989,Jalyn,Witcher,Jalyn Witcher,Jalyn Witcher,175,70,WR,3,19,0,24,2
4876993,Josh,Heverly,Josh Heverly,Josh Heverly,200,73,WR,3,50,5,575,34
4876995,Ja'seem,Reed,Ja'seem Reed,Ja'seem Reed,230,74,WR,3,57,2,764,55
4877014,Nazeviah,Burris,Nazeviah Burris,Nazeviah Burris,180,71,WR,3,44,1,308,21
4877021,Javin,Whatley,Javin Whatley,Javin Whatley,169,70,WR,2,67,9,977,55
4877024,Sam,Phillips,Sam Phillips,Sam Phillips,185,69,WR,2,31,4,624,60
4877057,Landon,Owens,Landon Owens,Landon Owens,195,74,WR,2,20,0,52,5
4877093,Terry,Matthews,Terry Matthews,Terry Matthews,165,69,WR,3,84,1,223,14
4877195,Corey,Lorio,Corey Lorio,Corey Lorio,170,70,WR,2,22,0,127,12
4877203,Gage,Larvadain,Gage Larvadain,Gage Larvadain,165,70,WR,3,99,6,643,38
4877206,Joshua,Harris,Joshua Harris,Joshua Harris,182,74,WR,3,27,2,380,42
4877316,Jack,Clinkenbeard,Jack Clinkenbeard,Jack Clinkenbeard,196,71,WR,2,56,1,315,27
4877316,Jack,Clinkenbeard,Jack Clinkenbeard,Jack Clinkenbeard,196,71,WR,2,56,1,315,27
4877372,Dacarri,Allen-Johnson,Dacarri Allen-Johnson,Dacarri Allen-Johnson,163,67,WR,4,32,3,284,34
4877385,Carson,Goold,Carson Goold,Carson Goold,205,77,WR,3,31,0,31,2
4877478,Jalal,Dean,Jalal Dean,Jalal Dean,188,72,WR,3,48,0,324,25
4877506,Ezra,Widelock,Ezra Widelock,Ezra Widelock,163,67,WR,2,13,0,54,6
4877545,Elijah,Smoot,Elijah Smoot,Elijah Smoot,180,72,WR,4,42,2,221,11
4877547,DeVonte,Tanksley,DeVonte Tanksley,DeVonte Tanksley,160,70,WR,3,46,4,698,54
4877547,DeVonte,Tanksley,DeVonte Tanksley,DeVonte Tanksley,160,70,WR,3,46,4,698,54
4877615,Kyle,Watkins,Kyle Watkins,Kyle Watkins,170,72,WR,3,12,0,65,9
4877663,Kam,Robinson,Kam Robinson,Kam Robinson,180,71,WR,2,42,0,206,14
4877664,Myles,Butler,Myles Butler,Myles Butler,190,74,WR,2,45,6,453,35
4877671,Tyion,Berry,Tyion Berry,Tyion Berry,180,70,WR,2,32,1,36,2
4877706,Jayden,Higgins,Jayden Higgins,Jayden Higgins,210,76,WR,3,75,5,769,44
4877714,Jaden,Smith,Jaden Smith,Jaden Smith,180,70,WR,3,46,5,781,73
4877714,Jaden,Smith,Jaden Smith,Jaden Smith,180,70,WR,3,46,5,781,73
4877774,Jamarien,Dalton,Jamarien Dalton,Jamarien Dalton,185,74,WR,2,37,5,186,13
4877785,Chris,Carasia,Chris Carasia,Chris Carasia,184,73,WR,3,37,5,333,32
4877785,Chris,Carasia,Chris Carasia,Chris Carasia,184,73,WR,3,37,5,333,32
4877850,Dylan,McFadden,Dylan McFadden,Dylan McFadden,180,72,WR,3,52,1,229,10
4877850,Dylan,McFadden,Dylan McFadden,Dylan McFadden,180,72,WR,3,52,1,229,10
4877905,Jerry,Garcia Jr.,Jerry Garcia Jr.,Jerry Garcia Jr.,177,70,WR,3,71,4,451,27
4877906,Ja'Vion,Griffin,Ja'Vion Griffin,Ja'Vion Griffin,184,72,WR,2,38,0,283,16
4878112,Charles,Robertson,Charles Robertson,Charles Robertson,180,73,WR,1,43,0,189,17
4878133,Lukkas,Londono,Lukkas Londono,Lukkas Londono,185,70,WR,2,69,1,479,32
4878183,Zach,LaPolice,Zach LaPolice,Zach LaPolice,169,70,WR,3,11,0,26,3
4878210,Jackson,Gerard,Jackson Gerard,Jackson Gerard,200,74,WR,3,9,1,24,6
4878224,Painter,Richards-Baker,Painter Richards-Baker,Painter Richards-Baker,175,74,WR,3,16,0,73,10
4878231,Scott,Woods II,Scott Woods II,Scott Woods II,176,68,WR,3,36,2,144,12
4878237,Ledger,Hatch,Ledger Hatch,Ledger Hatch,190,76,WR,3,26,2,122,10
4878293,Daniel,Sobkowicz,Daniel Sobkowicz,Daniel Sobkowicz,200,75,WR,2,62,10,923,68
4878293,Daniel,Sobkowicz,Daniel Sobkowicz,Daniel Sobkowicz,200,75,WR,2,62,10,923,68
4878293,Daniel,Sobkowicz,Daniel Sobkowicz,Daniel Sobkowicz,200,75,WR,2,62,10,923,68
4878686,Peyton,O'Leary,Peyton O'Leary,Peyton O'Leary,200,75,WR,3,8,1,13,2
4878686,Peyton,O'Leary,Peyton O'Leary,Peyton O'Leary,200,75,WR,3,8,1,13,2
4878789,Daniel,Lopes,Daniel Lopes,Daniel Lopes,210,74,WR,2,10,0,43,6
4878806,AJ,Chandler,AJ Chandler,AJ Chandler,202,76,WR,2,20,0,39,3
4878807,Nah'shawn,Hezekiah,Nah'shawn Hezekiah,Nah'shawn Hezekiah,210,74,WR,3,33,1,207,17
4878811,Richie,Ilarraza,Richie Ilarraza,Richie Ilarraza,180,70,WR,3,26,1,300,30
4878861,Jack,Martens,Jack Martens,Jack Martens,190,71,WR,2,31,1,366,28
4878862,Javion,Phelps,Javion Phelps,Javion Phelps,200,75,WR,2,48,2,224,10
4878876,Makai,Lovett,Makai Lovett,Makai Lovett,230,74,WR,2,22,0,32,2
4878876,Makai,Lovett,Makai Lovett,Makai Lovett,230,74,WR,2,22,0,32,2
4878886,Grahm,Goering,Grahm Goering,Grahm Goering,190,74,WR,2,40,0,143,11
4878928,Dayton,Mitchell,Dayton Mitchell,Dayton Mitchell,176,71,WR,2,13,0,32,3
4878956,Max,Tomczak,Max Tomczak,Max Tomczak,190,72,WR,2,66,1,669,56
4878982,Luke,Hensley,Luke Hensley,Luke Hensley,195,74,WR,2,17,2,84,15
4879010,Myles,Wilson,Myles Wilson,Myles Wilson,210,73,WR,2,14,0,32,3
4879012,Hayden,Fisher,Hayden Fisher,Hayden Fisher,185,73,WR,3,20,0,34,3
4879032,Ethan,Chambers,Ethan Chambers,Ethan Chambers,210,73,WR,2,22,0,80,8
4879059,Justin,Shorter,Justin Shorter,Justin Shorter,181,71,WR,3,67,3,443,34
4879096,Reed,Dexter,Reed Dexter,Reed Dexter,176,72,WR,2,34,0,139,13
4879113,Dyvante,Terrelonge,Dyvante Terrelonge,Dyvante Terrelonge,160,72,WR,2,12,0,37,5
4879121,Quentin,McCall,Quentin McCall,Quentin McCall,195,76,WR,3,86,1,293,18
4879121,Quentin,McCall,Quentin McCall,Quentin McCall,195,76,WR,3,86,1,293,18
4879189,Hal,Presley,Hal Presley,Hal Presley,206,74,WR,3,47,0,222,17
4879192,Jonah,Burton,Jonah Burton,Jonah Burton,195,70,WR,2,27,0,110,9
4879194,Josh,Cameron,Josh Cameron,Josh Cameron,217,73,WR,2,24,0,224,21
4879243,Nick,Kupfer,Nick Kupfer,Nick Kupfer,195,75,WR,2,24,2,110,7
4879244,Nate,DeMontagnac,Nate DeMontagnac,Nate DeMontagnac,190,74,WR,2,12,0,23,2
4879248,Eli,Green,Eli Green,Eli Green,185,71,WR,2,48,2,789,41
4879248,Eli,Green,Eli Green,Eli Green,185,71,WR,2,48,2,789,41
4879287,Kellen,Stewart,Kellen Stewart,Kellen Stewart,152,69,WR,2,22,0,17,3
4879288,Drae,McCray,Drae McCray,Drae McCray,185,69,WR,3,44,2,236,26
4879292,Kam,Thomas,Kam Thomas,Kam Thomas,174,67,WR,2,54,5,629,50
4879298,Trey,Goodman,Trey Goodman,Trey Goodman,175,71,WR,3,87,7,721,34
4879390,Robert,McMinn,Robert McMinn,Robert McMinn,168,71,WR,2,5,0,13,5
4879427,Keith,Davis,Keith Davis,Keith Davis,190,73,WR,3,55,3,440,24
4879447,Cameron,George,Cameron George,Cameron George,209,70,WR,2,21,0,62,7
4879499,Tony,Johnson,Tony Johnson,Tony Johnson,180,71,WR,2,72,4,411,37
4879509,Adrian,Murdaugh,Adrian Murdaugh,Adrian Murdaugh,175,69,WR,2,15,0,40,8
4879526,Shane,Johnson,Shane Johnson,Shane Johnson,205,74,WR,2,19,0,62,6
4879526,Shane,Johnson,Shane Johnson,Shane Johnson,205,74,WR,2,19,0,62,6
4879562,Jeremiah,Noga,Jeremiah Noga,Jeremiah Noga,186,74,WR,2,31,1,113,8
4879567,Trent,Walker,Trent Walker,Trent Walker,188,74,WR,2,24,0,53,3
4879567,Trent,Walker,Trent Walker,Trent Walker,188,74,WR,2,24,0,53,3
4879567,Trent,Walker,Trent Walker,Trent Walker,188,74,WR,2,24,0,53,3
4879643,Ethan,Davies,Ethan Davies,Ethan Davies,189,70,WR,3,9,0,13,2
4879643,Ethan,Davies,Ethan Davies,Ethan Davies,189,70,WR,3,9,0,13,2
4879677,Ashtyn,Hawkins,Ashtyn Hawkins,Ashtyn Hawkins,170,70,WR,3,48,3,819,52
4879677,Ashtyn,Hawkins,Ashtyn Hawkins,Ashtyn Hawkins,170,70,WR,3,48,3,819,52
4879677,Ashtyn,Hawkins,Ashtyn Hawkins,Ashtyn Hawkins,170,70,WR,3,48,3,819,52
4879812,Jalen,Johnson,Jalen Johnson,Jalen Johnson,205,75,WR,1,24,1,146,16
4879812,Jalen,Johnson,Jalen Johnson,Jalen Johnson,205,75,WR,1,24,1,146,16
4879965,Casey,Reynolds,Casey Reynolds,Casey Reynolds,194,74,WR,3,69,0,237,16
4879965,Casey,Reynolds,Casey Reynolds,Casey Reynolds,194,74,WR,3,69,0,237,16
4879965,Casey,Reynolds,Casey Reynolds,Casey Reynolds,194,74,WR,3,69,0,237,16
4880039,D.J.,Rias,D.J. Rias,D.J. Rias,190,69,WR,4,67,1,386,31
4880079,Reagan,Ealy,Reagan Ealy,Reagan Ealy,172,69,WR,3,33,1,189,18
4880079,Reagan,Ealy,Reagan Ealy,Reagan Ealy,172,69,WR,3,33,1,189,18
4880101,Tyrone,Howell,Tyrone Howell,Tyrone Howell,204,75,WR,4,46,7,590,49
4880101,Tyrone,Howell,Tyrone Howell,Tyrone Howell,204,75,WR,4,46,7,590,49
4880156,Bradley,West,Bradley West,Bradley West,170,69,WR,2,15,1,40,5
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880185,Finn,Hogan,Finn Hogan,Finn Hogan,215,77,WR,2,50,1,163,11
4880664,Jostein,Clarke,Jostein Clarke,Jostein Clarke,195,75,WR,3,20,1,44,3
4880664,Jostein,Clarke,Jostein Clarke,Jostein Clarke,195,75,WR,3,20,1,44,3
4880664,Jostein,Clarke,Jostein Clarke,Jostein Clarke,195,75,WR,3,20,1,44,3
4880734,Jakarius,Caston,Jakarius Caston,Jakarius Caston,204,72,WR,4,80,6,621,33
4880818,Matthew,McCallister,Matthew McCallister,Matthew McCallister,190,71,WR,2,17,0,27,2
4880823,Julien,Lewis,Julien Lewis,Julien Lewis,193,74,WR,2,37,0,43,2
4880845,Chuck,Montgomery,Chuck Montgomery,Chuck Montgomery,190,70,WR,2,19,3,210,18
4880963,Andrew,Jacobs,Andrew Jacobs,Andrew Jacobs,185,71,WR,1,20,0,51,6
4880963,Andrew,Jacobs,Andrew Jacobs,Andrew Jacobs,185,71,WR,1,20,0,51,6
4881836,Mekhi,Mews,Mekhi Mews,Mekhi Mews,185,68,WR,2,54,1,155,13
4881836,Mekhi,Mews,Mekhi Mews,Mekhi Mews,185,68,WR,2,54,1,155,13
4881961,Kobe,Paul,Kobe Paul,Kobe Paul,178,72,WR,3,44,0,244,21
4882089,Nick,Wilds-Lawing,Nick Wilds-Lawing,Nick Wilds-Lawing,195,75,WR,2,10,0,18,3
4882089,Nick,Wilds-Lawing,Nick Wilds-Lawing,Nick Wilds-Lawing,195,75,WR,2,10,0,18,3
4883113,Ryan,Lindley,Ryan Lindley,Ryan Lindley,171,70,WR,4,69,4,353,35
4883118,Chase,Nenad,Chase Nenad,Chase Nenad,201,75,WR,4,48,1,132,11
4883119,David,Pantelis,David Pantelis,David Pantelis,183,71,WR,3,27,1,125,13
4883127,Mason,Shipp,Mason Shipp,Mason Shipp,187,72,WR,3,17,1,77,12
4883647,Elic,Ayomanor,Elic Ayomanor,Elic Ayomanor,210,74,WR,2,97,6,1013,62
4883676,Jalen,Johnson,Jalen Johnson,Jalen Johnson,175,69,WR,3,16,0,62,8
4883677,Jon,McCall,Jon McCall,Jon McCall,201,75,WR,2,57,5,504,32
4883774,Jayden,McGowan,Jayden McGowan,Jayden McGowan,181,68,WR,2,50,0,383,36
4883859,Jordan,Smith,Jordan Smith,Jordan Smith,175,70,WR,2,39,3,256,18
4883859,Jordan,Smith,Jordan Smith,Jordan Smith,175,70,WR,2,39,3,256,18
4883912,Andrew,McElroy,Andrew McElroy,Andrew McElroy,184,75,WR,3,50,2,525,39
4883920,Lucas,Torgerson,Lucas Torgerson,Lucas Torgerson,201,74,WR,4,16,0,33,5
4883925,Andrew,Thomas,Andrew Thomas,Andrew Thomas,191,74,WR,4,7,0,14,2
4883928,Bryce,Boyd,Bryce Boyd,Bryce Boyd,207,76,WR,2,30,0,130,10
4883940,Jacob,WIldermuth,Jacob WIldermuth,Jacob WIldermuth,208,76,WR,4,26,3,186,20
4884043,AJ,Barber,AJ Barber,AJ Barber,170,68,WR,3,57,3,582,42
4884087,Daemon,Dawkins,Daemon Dawkins,Daemon Dawkins,170,70,WR,3,43,0,247,25
4884105,Kevin,English,Kevin English,Kevin English,235,77,TE,1,13,1,58,10
4884395,Romon,Copeland,Romon Copeland,Romon Copeland,165,69,WR,3,45,2,453,29
4884398,Tyler,Thompson,Tyler Thompson,Tyler Thompson,170,72,WR,3,10,0,23,3
4885438,Jalen,Bethany,Jalen Bethany,Jalen Bethany,170,70,WR,2,16,0,73,9
4885466,Jeff,Caldwell,Jeff Caldwell,Jeff Caldwell,190,76,WR,1,73,8,599,32
4886048,Jordan,Riles,Jordan Riles,Jordan Riles,200,76,WR,2,21,0,43,4
4887420,Andre,Crawley,Andre Crawley,Andre Crawley,190,67,WR,3,21,0,72,10
4887420,Andre,Crawley,Andre Crawley,Andre Crawley,190,67,WR,3,21,0,72,10
4887658,Jalon,Warthen-Carr,Jalon Warthen-Carr,Jalon Warthen-Carr,185,69,WR,3,37,1,319,24
4887658,Jalon,Warthen-Carr,Jalon Warthen-Carr,Jalon Warthen-Carr,185,69,WR,3,37,1,319,24
4887799,Evan,Burkhart,Evan Burkhart,Evan Burkhart,185,70,WR,3,41,3,252,23
4887918,Junior,Bergen,Junior Bergen,Junior Bergen,180,71,WR,3,76,4,707,49
4887924,Collis,Pride,Collis Pride,Collis Pride,180,74,WR,3,10,0,18,3
4888131,Antonio,Jones,Antonio Jones,Antonio Jones,175,69,WR,2,53,2,598,43
4888131,Antonio,Jones,Antonio Jones,Antonio Jones,175,69,WR,2,53,2,598,43
4888706,Parker,Kingston,Parker Kingston,Parker Kingston,180,71,WR,1,42,1,207,19
4888723,Wesley,Grimes,Wesley Grimes,Wesley Grimes,187,74,WR,2,49,4,339,20
4889949,Nate,Boehm,Nate Boehm,Nate Boehm,190,72,WR,2,35,1,56,4
4889958,Taylor,Spierto,Taylor Spierto,Taylor Spierto,205,72,WR,2,10,0,17,2
4890060,Jack,Hestera,Jack Hestera,Jack Hestera,185,73,WR,2,37,3,349,28
4890328,Adrian,Green,Adrian Green,Adrian Green,175,72,WR,2,11,0,37,5
4890328,Adrian,Green,Adrian Green,Adrian Green,175,72,WR,2,11,0,37,5
4890615,Tre'jon,Spiller,Tre'jon Spiller,Tre'jon Spiller,185,75,WR,3,55,5,406,26
4890702,Giovanni,Sanders,Giovanni Sanders,Giovanni Sanders,185,72,WR,4,23,0,133,15
4890890,Christopher,Chosen,Christopher Chosen,Christopher Chosen,180,72,WR,3,10,0,17,3
4890890,Christopher,Chosen,Christopher Chosen,Christopher Chosen,180,72,WR,3,10,0,17,3
4891191,Christian,Anaya,Christian Anaya,Christian Anaya,175,73,WR,1,24,0,38,2
4891191,Christian,Anaya,Christian Anaya,Christian Anaya,175,73,WR,1,24,0,38,2
4891852,Jordan,Smart,Jordan Smart,Jordan Smart,185,70,WR,3,59,1,230,19
4892055,Cam,Pygatt,Cam Pygatt,Cam Pygatt,188,70,WR,3,23,1,238,27
4892055,Cam,Pygatt,Cam Pygatt,Cam Pygatt,188,70,WR,3,23,1,238,27
4892055,Cam,Pygatt,Cam Pygatt,Cam Pygatt,188,70,WR,3,23,1,238,27
4892216,Quincy,McDuffie,Quincy McDuffie,Quincy McDuffie,202,75,WR,2,21,0,59,5
4892216,Quincy,McDuffie,Quincy McDuffie,Quincy McDuffie,202,75,WR,2,21,0,59,5
4892466,NyGhee,Lolley,NyGhee Lolley,NyGhee Lolley,195,73,WR,3,57,2,302,29
4892466,NyGhee,Lolley,NyGhee Lolley,NyGhee Lolley,195,73,WR,3,57,2,302,29
4892576,Jamaal,Pritchett,Jamaal Pritchett,Jamaal Pritchett,164,68,WR,2,51,6,756,49
4892983,Terrell,Timmons Jr.,Terrell Timmons Jr.,Terrell Timmons Jr.,195,74,WR,2,47,0,195,11
4893047,Tyler,Wilkins,Tyler Wilkins,Tyler Wilkins,200,75,WR,3,53,1,90,5
4893047,Tyler,Wilkins,Tyler Wilkins,Tyler Wilkins,200,75,WR,3,53,1,90,5
4893707,Jo Jo,Hawkins,Jo Jo Hawkins,Jo Jo Hawkins,180,70,WR,4,28,0,89,19
4893733,Matthew,Mahoney,Matthew Mahoney,Matthew Mahoney,190,73,WR,3,19,0,138,18
