athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,defensive_passes_defended,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_interceptions_interceptions
4713659,Tyler,Williams,Tyler Williams,Tyler Williams,195,72,S,3,0,14,23,0
4713659,Tyler,Williams,Tyler Williams,Tyler Williams,195,72,S,3,0,14,23,0
4714381,Talan,Alfrey,Talan Alfrey,Talan Alfrey,205,74,S,0,0,11,16,0
4715346,Simeon,Harris,Simeon Harris,Simeon Harris,185,71,S,4,0,24,48,1
4715347,Cameron,Epps,Cameron Epps,Cameron Epps,208,75,S,4,0,23,35,3
4715349,Ahmaad,Moses,Ahmaad Moses,Ahmaad Moses,192,70,S,1,1,34,45,0
4715364,Greg,Eggleston Jr.,Greg Eggleston Jr.,Greg Eggleston Jr.,170,72,DB,1,0,6,8,0
4716652,Jomarion,Briggs,Jomarion Briggs,Jomarion Briggs,174,73,DB,0,0,1,2,0
4716652,Jomarion,Briggs,Jomarion Briggs,Jomarion Briggs,174,73,DB,0,0,1,2,0
4718463,Cornell,Perry,Cornell Perry,Cornell Perry,192,73,DB,0,0,1,2,0
4719536,Rod,Gattison,Rod Gattison,Rod Gattison,195,72,CB,8,2,27,38,1
4726127,Tacario,Davis,Tacario Davis,Tacario Davis,195,76,CB,15,0,13,25,1
4732085,Myles,Jones,Myles Jones,Myles Jones,228,73,LB,0,0,2,4,0
4749195,George,Moreno,George Moreno,George Moreno,179,70,DB,0,0,7,11,0
4749256,Jamare,Benjamin,Jamare Benjamin,Jamare Benjamin,185,74,DB,3,4,16,21,3
4749257,Michael,Brunson,Michael Brunson,Michael Brunson,185,71,DB,1,0,10,12,1
4749403,Isaiah,Hamilton,Isaiah Hamilton,Isaiah Hamilton,175,73,DB,4,0,38,50,4
4749403,Isaiah,Hamilton,Isaiah Hamilton,Isaiah Hamilton,175,73,DB,4,0,38,50,4
4762502,Mike-Lee,Joseph,Mike-Lee Joseph,Mike-Lee Joseph,190,73,DB,2,1,20,36,4
4762502,Mike-Lee,Joseph,Mike-Lee Joseph,Mike-Lee Joseph,190,73,DB,2,1,20,36,4
4765756,Ezekiel,Daure,Ezekiel Daure,Ezekiel Daure,190,70,DB,0,0,10,20,1
4769597,Darius,Harper,Darius Harper,Darius Harper,185,72,DB,3,0,16,24,0
4769828,Makhi,Johnson,Makhi Johnson,Makhi Johnson,193,72,DB,0,0,8,21,0
4769830,Jordan,Knapke,Jordan Knapke,Jordan Knapke,210,75,DB,0,0,30,60,0
4769880,Kenechukwu,Eziomume,Kenechukwu Eziomume,Kenechukwu Eziomume,175,73,CB,9,0,15,20,0
4769883,Khalil,Griffin,Khalil Griffin,Khalil Griffin,190,72,S,0,0,5,9,0
4769954,Anthony,Petty,Anthony Petty,Anthony Petty,177,69,CB,0,0.5,3,12,1
4769954,Anthony,Petty,Anthony Petty,Anthony Petty,177,69,CB,0,0.5,3,12,1
4770071,Javius,Williams,Javius Williams,Javius Williams,186,72,CB,1,2,23,44,1
4770075,Xavier,Goynes,Xavier Goynes,Xavier Goynes,151,73,DB,0,0,5,9,0
4775238,LJ,Anderson,LJ Anderson,LJ Anderson,185,72,S,4,0,25,33,1
4775257,Caleb,Brown,Caleb Brown,Caleb Brown,170,73,DB,7,0,12,17,0
4775268,Mike,Reid,Mike Reid,Mike Reid,200,74,DB,8,0,19,28,1
4779152,Justin,Dumas,Justin Dumas,Justin Dumas,205,73,DB,0,0,2,4,0
4779461,Ty,Regan,Ty Regan,Ty Regan,195,72,DB,0,0,1,3,0
4781738,Coleman,Bryson,Coleman Bryson,Coleman Bryson,210,74,DB,0,0,15,20,0
4782660,Nasir,Bowers,Nasir Bowers,Nasir Bowers,180,69,CB,1,0,4,7,0
4782664,Malik,Spencer,Malik Spencer,Malik Spencer,195,73,DB,6,0,42,73,0
4784594,CJ,Clinkscales,CJ Clinkscales,CJ Clinkscales,173,67,DB,0,0,10,14,1
4784602,Cameron,Knox,Cameron Knox,Cameron Knox,185,72,S,2,0,7,13,0
4784602,Cameron,Knox,Cameron Knox,Cameron Knox,185,72,S,2,0,7,13,0
4794102,Zeke,Berry,Zeke Berry,Zeke Berry,192,71,DB,0,0,1,3,0
4794110,Ryan,Turner,Ryan Turner,Ryan Turner,189,71,CB,0,0,2,2,0
4794150,Kylon,Griffin,Kylon Griffin,Kylon Griffin,200,71,S,0,0,8,11,2
4794787,Keonte,Lusk,Keonte Lusk,Keonte Lusk,195,71,CB,5,0,25,36,3
4799988,Jerrod,Cameron,Jerrod Cameron,Jerrod Cameron,160,70,CB,0,0,7,10,0
4804842,Croix,Stewart,Croix Stewart,Croix Stewart,205,74,DB,0,0,0,3,0
4804887,Joe,Swen,Joe Swen,Joe Swen,198,75,DB,0,0,0,2,0
4806291,Terian,Williams,Terian Williams,Terian Williams,184,68,CB,0,0,4,8,0
4808718,Wesley,Miller,Wesley Miller,Wesley Miller,188,71,DB,0,0,3,8,1
4808720,Trey,Porter,Trey Porter,Trey Porter,189,72,S,0,0,6,9,0
4808742,Ja'Cari,Henderson,Ja'Cari Henderson,Ja'Cari Henderson,165,72,DB,1,0,9,11,0
4808748,Demari,Henderson,Demari Henderson,Demari Henderson,160,72,DB,2,0,27,42,2
4808749,Chris,Graves Jr.,Chris Graves Jr.,Chris Graves Jr.,175,73,CB,3,0,8,13,0
4808758,Kajuan,Banks,Kajuan Banks,Kajuan Banks,173,70,DB,0,0,6,8,1
4808760,Elijah,Davis,Elijah Davis,Elijah Davis,175,73,CB,0,0,2,2,0
4808762,Aidan,Gousby,Aidan Gousby,Aidan Gousby,180,72,DB,0,0,7,10,0
4809893,Elijah,Mc-Cantos,Elijah Mc-Cantos,Elijah Mc-Cantos,185,72,DB,0,0,3,5,0
4812340,James,Monds III,James Monds III,James Monds III,180,71,DB,0,0,1,4,0
4812344,Noble,Thomas,Noble Thomas,Noble Thomas,195,71,DB,3,0,8,15,0
4812355,Websley,Etienne,Websley Etienne,Websley Etienne,195,71,S,0,0,3,8,0
4812358,D'Angelo,Hutchinson,D'Angelo Hutchinson,D'Angelo Hutchinson,195,75,DB,0,0,2,4,0
4812365,Idris,Williams,Idris Williams,Idris Williams,180,73,S,0,0,14,21,0
4812367,Ade,Willie,Ade Willie,Ade Willie,190,73,DB,0,0,2,6,0
4812374,Terrell,Crosby Jr.,Terrell Crosby Jr.,Terrell Crosby Jr.,185,71,DB,1,0,4,5,0
4812377,Elijah,Hopkins,Elijah Hopkins,Elijah Hopkins,185,70,CB,1,0,2,2,0
4816073,Colby,McCalister,Colby McCalister,Colby McCalister,193,70,S,0,1,19,21,0
4816073,Colby,McCalister,Colby McCalister,Colby McCalister,193,70,S,0,1,19,21,0
4816107,Benjamin,Morrison,Benjamin Morrison,Benjamin Morrison,185,72,CB,10,0,24,29,2
4816304,Will,Hardy,Will Hardy,Will Hardy,210,74,DB,1,0,14,21,0
4816304,Will,Hardy,Will Hardy,Will Hardy,210,74,DB,1,0,14,21,0
4819224,Alex,Afari Jr.,Alex Afari Jr.,Alex Afari Jr.,214,74,DB,1,1,28,44,0
4819224,Alex,Afari Jr.,Alex Afari Jr.,Alex Afari Jr.,214,74,DB,1,1,28,44,0
4819224,Alex,Afari Jr.,Alex Afari Jr.,Alex Afari Jr.,214,74,DB,1,1,28,44,0
4819224,Alex,Afari Jr.,Alex Afari Jr.,Alex Afari Jr.,214,74,DB,1,1,28,44,0
4820584,Robert,Spears-Jennings,Robert Spears-Jennings,Robert Spears-Jennings,218,73,DB,1,0,18,35,0
4823975,Avyonne,Jones,Avyonne Jones,Avyonne Jones,187,71,CB,0,0,1,2,0
4824129,Charles,Ingram V,Charles Ingram V,Charles Ingram V,180,71,CB,0,0,4,6,0
4824129,Charles,Ingram V,Charles Ingram V,Charles Ingram V,180,71,CB,0,0,4,6,0
4827042,Austin,Brown,Austin Brown,Austin Brown,210,73,S,2,1,20,28,0
4827043,SaVeon,Brown,SaVeon Brown,SaVeon Brown,208,73,DB,2,0,9,16,0
4827043,SaVeon,Brown,SaVeon Brown,SaVeon Brown,208,73,DB,2,0,9,16,0
4827043,SaVeon,Brown,SaVeon Brown,SaVeon Brown,208,73,DB,2,0,9,16,0
4831971,Kalen,Carroll,Kalen Carroll,Kalen Carroll,185,73,DB,5,0,7,12,0
4831986,Deshaun,Lee,Deshaun Lee,Deshaun Lee,187,70,DB,3,0,18,31,0
4831987,Jaden,Mangham,Jaden Mangham,Jaden Mangham,185,74,DB,3,0,29,53,4
4831988,Christion,Stokes,Christion Stokes,Christion Stokes,201,72,S,0,0,0,2,0
4832028,Jayden,Bellamy,Jayden Bellamy,Jayden Bellamy,180,71,DB,1,0,20,25,1
4832035,Davison,Igbinosun,Davison Igbinosun,Davison Igbinosun,190,74,CB,5,0,34,52,0
4832038,A'Khoury,Lyde,A'Khoury Lyde,A'Khoury Lyde,185,69,DB,0,0,13,19,0
4832039,Sam,Martin,Sam Martin,Sam Martin,180,71,S,0,0,4,17,0
4832056,EJ,Evett,EJ Evett,EJ Evett,200,74,S,0,0,2,5,1
4832058,Nasir,Hill,Nasir Hill,Nasir Hill,190,71,DB,5,0,33,60,3
4832058,Nasir,Hill,Nasir Hill,Nasir Hill,190,71,DB,5,0,33,60,3
4832058,Nasir,Hill,Nasir Hill,Nasir Hill,190,71,DB,5,0,33,60,3
4832058,Nasir,Hill,Nasir Hill,Nasir Hill,190,71,DB,5,0,33,60,3
4833015,Jeremiah,Earby,Jeremiah Earby,Jeremiah Earby,185,74,DB,6,0,20,26,1
4833015,Jeremiah,Earby,Jeremiah Earby,Jeremiah Earby,185,74,DB,6,0,20,26,1
4833353,Trudell,Berry,Trudell Berry,Trudell Berry,184,73,CB,4,0,16,21,0
4833357,Jeremiah,Cooper,Jeremiah Cooper,Jeremiah Cooper,185,72,DB,9,0,23,41,5
4833373,Devin,Turner,Devin Turner,Devin Turner,205,73,DB,5,0,38,68,1
4833376,Collin,Wright,Collin Wright,Collin Wright,192,72,CB,5,1,43,61,1
4833590,Kentrell,Webb,Kentrell Webb,Kentrell Webb,185,71,DB,2,0,13,17,0
4833592,Devyn,Bobby,Devyn Bobby,Devyn Bobby,187,70,S,6,0,52,74,1
4833594,Robert,Fitzgerald,Robert Fitzgerald,Robert Fitzgerald,205,72,DB,0,0,10,13,0
4833594,Robert,Fitzgerald,Robert Fitzgerald,Robert Fitzgerald,205,72,DB,0,0,10,13,0
4833594,Robert,Fitzgerald,Robert Fitzgerald,Robert Fitzgerald,205,72,DB,0,0,10,13,0
4837159,Izaiah,Guy,Izaiah Guy,Izaiah Guy,200,74,CB,2,1,15,19,0
4837186,Emmanuel,McNeil-Warren,Emmanuel McNeil-Warren,Emmanuel McNeil-Warren,195,74,S,3,0,26,60,2
4837203,Jeremiah,Wilson,Jeremiah Wilson,Jeremiah Wilson,179,70,DB,5,0,13,16,1
4837204,D'Mon,Brinson,D'Mon Brinson,D'Mon Brinson,182,69,DB,1,0,15,16,0
4837211,Dyoni,Hill,Dyoni Hill,Dyoni Hill,172,72,DB,10,0,32,52,1
4837256,Caleb,Williams,Caleb Williams,Caleb Williams,185,70,S,0,0,8,17,0
4837268,Gregory,Delaine,Gregory Delaine,Gregory Delaine,180,72,DB,1,0,7,10,1
4837273,Jeremiah,McGill,Jeremiah McGill,Jeremiah McGill,185,71,S,0,0,5,13,1
4837327,Christian,Ellis,Christian Ellis,Christian Ellis,208,73,S,4,0,33,58,0
4837344,Maguire,Neal,Maguire Neal,Maguire Neal,195,72,DB,1,0,5,13,1
4837378,Caleb,Coley,Caleb Coley,Caleb Coley,185,72,DB,0,0,4,4,0
4837383,Aj,Lopez,Aj Lopez,Aj Lopez,170,72,DB,7,0,19,27,1
4837388,VJ,Payne,VJ Payne,VJ Payne,200,75,S,3,0,37,47,1
4837460,Audavion,Collins,Audavion Collins,Audavion Collins,170,71,CB,0,0,3,3,0
4837463,Isiah,Davis,Isiah Davis,Isiah Davis,191,72,DB,2,0,11,19,0
4837464,Emory,Floyd Jr.,Emory Floyd Jr.,Emory Floyd Jr.,181,73,DB,1,0,2,2,0
4837465,Ryland,Gandy,Ryland Gandy,Ryland Gandy,180,72,DB,0,0,5,7,0
4837465,Ryland,Gandy,Ryland Gandy,Ryland Gandy,180,72,DB,0,0,5,7,0
4837474,Clayton,Powell-Lee,Clayton Powell-Lee,Clayton Powell-Lee,185,74,DB,2,0,30,66,1
4837476,Caleb,Wooden,Caleb Wooden,Caleb Wooden,189,73,S,1,1,10,12,0
4838539,Amari,Jackson,Amari Jackson,Amari Jackson,188,70,CB,0,0,30,35,1
4838544,Malcolm,Jones,Malcolm Jones,Malcolm Jones,205,73,DB,0,0,3,4,0
4838686,Eric,Ivory Jr.,Eric Ivory Jr.,Eric Ivory Jr.,179,72,DB,4,0,29,48,3
4838686,Eric,Ivory Jr.,Eric Ivory Jr.,Eric Ivory Jr.,179,72,DB,4,0,29,48,3
4838691,Dexter,Ricks Jr.,Dexter Ricks Jr.,Dexter Ricks Jr.,175,71,CB,1,0,8,11,0
4838693,Rodney,Shelley,Rodney Shelley,Rodney Shelley,168,71,DB,0,0,7,16,0
4838693,Rodney,Shelley,Rodney Shelley,Rodney Shelley,168,71,DB,0,0,7,16,0
4840121,A'Khori,Jones,A'Khori Jones,A'Khori Jones,195,70,S,2,0,6,13,0
4868409,Dionte,Thornton,Dionte Thornton,Dionte Thornton,205,75,CB,0,0,2,5,0
4868481,Ed,Conoran,Ed Conoran,Ed Conoran,190,70,DB,0,0,2,4,0
4868481,Ed,Conoran,Ed Conoran,Ed Conoran,190,70,DB,0,0,2,4,0
4868900,Rayshawn,Pleasant,Rayshawn Pleasant,Rayshawn Pleasant,185,72,DB,0,0,3,5,0
4868900,Rayshawn,Pleasant,Rayshawn Pleasant,Rayshawn Pleasant,185,72,DB,0,0,3,5,0
4868900,Rayshawn,Pleasant,Rayshawn Pleasant,Rayshawn Pleasant,185,72,DB,0,0,3,5,0
4869129,Ethan,Johnson,Ethan Johnson,Ethan Johnson,195,71,CB,11,0,40,55,1
4869129,Ethan,Johnson,Ethan Johnson,Ethan Johnson,195,71,CB,11,0,40,55,1
4869254,Tariq,Watson,Tariq Watson,Tariq Watson,170,70,DB,0,0,7,10,0
4869310,Ken,Willis,Ken Willis,Ken Willis,180,71,S,0,0,12,23,2
4869387,Ricky,Fletcher,Ricky Fletcher,Ricky Fletcher,186,74,CB,11,0,26,37,0
4869523,Nick,Emmanwori,Nick Emmanwori,Nick Emmanwori,219,76,DB,8,0,47,71,2
4869537,Malachi,McLean,Malachi McLean,Malachi McLean,185,71,S,0,0,7,12,0
4869550,AG,McGhee,AG McGhee,AG McGhee,191,70,S,3,0,19,39,1
4869579,Chris,Johnson,Chris Johnson,Chris Johnson,180,72,CB,0,0,16,29,1
4869593,Perry,Fisher,Perry Fisher,Perry Fisher,198,75,DB,0,0,7,7,0
4869600,Roland,McGhee Jr.,Roland McGhee Jr.,Roland McGhee Jr.,175,73,CB,0,0,2,2,0
4869600,Roland,McGhee Jr.,Roland McGhee Jr.,Roland McGhee Jr.,175,73,CB,0,0,2,2,0
4869698,Koen,Entringer,Koen Entringer,Koen Entringer,211,72,DB,0,0,7,7,0
4869698,Koen,Entringer,Koen Entringer,Koen Entringer,211,72,DB,0,0,7,7,0
4869804,Jacobie,Henderson,Jacobie Henderson,Jacobie Henderson,194,70,S,4,0,11,21,0
4869820,Terry,Moore,Terry Moore,Terry Moore,196,73,S,2,2.5,21,43,0
4869967,James,Reed III,James Reed III,James Reed III,183,70,CB,0,0,8,20,0
4869967,James,Reed III,James Reed III,James Reed III,183,70,CB,0,0,8,20,0
4870071,Miguel,Mitchell,Miguel Mitchell,Miguel Mitchell,215,73,S,2,0,19,37,1
4870141,Devin,Grant,Devin Grant,Devin Grant,190,76,S,3,0,55,79,5
4870146,DJ,Burks,DJ Burks,DJ Burks,195,72,S,0,0,0,2,0
4870232,Tyson,Flowers,Tyson Flowers,Tyson Flowers,200,71,S,4,0,14,22,0
4870240,Omari,Philyaw,Omari Philyaw,Omari Philyaw,180,70,CB,0,0,4,4,1
4870241,Ahmad,Robinson,Ahmad Robinson,Ahmad Robinson,180,72,DB,1,0,15,19,0
4870242,Evan,Smith,Evan Smith,Evan Smith,175,70,DB,0,0,3,6,0
4870279,Corey,Gordon Jr.,Corey Gordon Jr.,Corey Gordon Jr.,195,74,S,4,0,20,31,0
4870406,Quan,Peterson,Quan Peterson,Quan Peterson,197,73,DB,0,0,2,3,0
4870585,Kahlil,Ali,Kahlil Ali,Kahlil Ali,188,72,DB,0,0,1,2,0
4870588,Joenel,Aguero,Joenel Aguero,Joenel Aguero,205,71,DB,1,0,5,7,0
4870588,Joenel,Aguero,Joenel Aguero,Joenel Aguero,205,71,DB,1,0,5,7,0
4870588,Joenel,Aguero,Joenel Aguero,Joenel Aguero,205,71,DB,1,0,5,7,0
4870611,Daylen,Austin,Daylen Austin,Daylen Austin,195,73,DB,1,0,1,3,0
4870618,Dwight,Bootle II,Dwight Bootle II,Dwight Bootle II,170,69,DB,0,0,0,2,0
4870625,Peyton,Bowen,Peyton Bowen,Peyton Bowen,199,72,DB,5,1,19,33,0
4870644,Dalton,Brooks,Dalton Brooks,Dalton Brooks,195,72,DB,0,0,5,11,0
4870650,Damari,Brown,Damari Brown,Damari Brown,195,74,DB,0,0,9,12,0
4870652,Marvin,Burks Jr.,Marvin Burks Jr.,Marvin Burks Jr.,201,73,DB,0,1,9,16,0
4870660,Jordan,Castell,Jordan Castell,Jordan Castell,220,74,S,3,0,29,59,1
4870660,Jordan,Castell,Jordan Castell,Jordan Castell,220,74,S,3,0,29,59,1
4870660,Jordan,Castell,Jordan Castell,Jordan Castell,220,74,S,3,0,29,59,1
4870660,Jordan,Castell,Jordan Castell,Jordan Castell,220,74,S,3,0,29,59,1
4870660,Jordan,Castell,Jordan Castell,Jordan Castell,220,74,S,3,0,29,59,1
4870660,Jordan,Castell,Jordan Castell,Jordan Castell,220,74,S,3,0,29,59,1
4870687,Ayden,Duncanson,Ayden Duncanson,Ayden Duncanson,185,72,DB,0,0,1,2,0
4870687,Ayden,Duncanson,Ayden Duncanson,Ayden Duncanson,185,72,DB,0,0,1,2,0
4870700,Sharif,Denson,Sharif Denson,Sharif Denson,180,71,CB,0,0,3,7,0
4870705,Vernon,Glover,Vernon Glover,Vernon Glover,175,73,CB,0,0,3,5,1
4870706,Caleb,Downs,Caleb Downs,Caleb Downs,203,72,DB,3,0,64,99,2
4870708,Christian,Gray,Christian Gray,Christian Gray,184,71,CB,1,0,7,8,1
4870711,Amare,Ferrell,Amare Ferrell,Amare Ferrell,210,74,DB,0,0,9,9,0
4870718,Ahmere,Foster,Ahmere Foster,Ahmere Foster,163,69,CB,1,0,13,24,1
4870718,Ahmere,Foster,Ahmere Foster,Ahmere Foster,163,69,CB,1,0,13,24,1
4870721,A.J.,Harris,A.J. Harris,A.J. Harris,190,73,DB,0,0,3,8,0
4870721,A.J.,Harris,A.J. Harris,A.J. Harris,190,73,DB,0,0,3,8,0
4870744,Martel,Hight,Martel Hight,Martel Hight,175,72,CB,1,0,25,38,1
4870746,Jshawn,Frausto-Ramos,Jshawn Frausto-Ramos,Jshawn Frausto-Ramos,184,72,CB,1,0,15,18,0
4870752,Conrad,Hussey,Conrad Hussey,Conrad Hussey,195,72,DB,2,0,8,15,1
4870752,Conrad,Hussey,Conrad Hussey,Conrad Hussey,195,72,DB,2,0,8,15,1
4870756,Ja'Keem,Jackson,Ja'Keem Jackson,Ja'Keem Jackson,185,73,CB,3,0,5,7,0
4870765,Edwin,Joseph,Edwin Joseph,Edwin Joseph,190,72,DB,2,0,1,1,0
4870765,Edwin,Joseph,Edwin Joseph,Edwin Joseph,190,72,DB,2,0,1,1,0
4870765,Edwin,Joseph,Edwin Joseph,Edwin Joseph,190,72,DB,2,0,1,1,0
4870765,Edwin,Joseph,Edwin Joseph,Edwin Joseph,190,72,DB,2,0,1,1,0
4870765,Edwin,Joseph,Edwin Joseph,Edwin Joseph,190,72,DB,2,0,1,1,0
4870815,Jacobe,Johnson,Jacobe Johnson,Jacobe Johnson,192,74,DB,0,0,5,8,1
4870821,Cole,Martin,Cole Martin,Cole Martin,180,70,DB,1,0,12,20,1
4870829,Dontay,Joyner,Dontay Joyner,Dontay Joyner,163,72,CB,0,0,12,19,0
4870846,TJ,Metcalf,TJ Metcalf,TJ Metcalf,206,73,DB,0,0,9,15,0
4870854,Jamel,Johnson,Jamel Johnson,Jamel Johnson,200,73,S,0,0,11,19,0
4870855,Kayin,Lee,Kayin Lee,Kayin Lee,181,71,CB,5,0,13,18,0
4870855,Kayin,Lee,Kayin Lee,Kayin Lee,181,71,CB,5,0,13,18,0
4870867,Brenden,Jordan,Brenden Jordan,Brenden Jordan,215,72,DB,1,0,16,20,0
4870877,King,Mack,King Mack,King Mack,190,70,S,0,0,2,3,0
4870902,Terrance,Love,Terrance Love,Terrance Love,211,74,S,1,0,3,6,0
4870902,Terrance,Love,Terrance Love,Terrance Love,211,74,S,1,0,3,6,0
4870902,Terrance,Love,Terrance Love,Terrance Love,211,74,S,1,0,3,6,0
4870920,Cormani,McClain,Cormani McClain,Cormani McClain,165,74,CB,2,0,6,13,0
4870920,Cormani,McClain,Cormani McClain,Cormani McClain,165,74,CB,2,0,6,13,0
4870920,Cormani,McClain,Cormani McClain,Cormani McClain,165,74,CB,2,0,6,13,0
4870920,Cormani,McClain,Cormani McClain,Cormani McClain,165,74,CB,2,0,6,13,0
4870920,Cormani,McClain,Cormani McClain,Cormani McClain,165,74,CB,2,0,6,13,0
4870953,Malik,Muhammad,Malik Muhammad,Malik Muhammad,181,72,DB,4,0,19,29,1
4870953,Malik,Muhammad,Malik Muhammad,Malik Muhammad,181,72,DB,4,0,19,29,1
4870972,Isaac,Smith,Isaac Smith,Isaac Smith,205,72,S,0,0,6,15,0
4870973,Rodrick,Pleasant,Rodrick Pleasant,Rodrick Pleasant,180,69,DB,1,0,1,3,0
4870979,Ryan,Robinson Jr.,Ryan Robinson Jr.,Ryan Robinson Jr.,180,71,CB,0,0,1,3,0
4870979,Ryan,Robinson Jr.,Ryan Robinson Jr.,Ryan Robinson Jr.,180,71,CB,0,0,1,3,0
4870988,Avieon,Terrell,Avieon Terrell,Avieon Terrell,180,71,CB,4,0,13,16,1
4870991,Michael,Richard,Michael Richard,Michael Richard,180,71,DB,7,0,14,32,0
4870995,Bryce,Thornton,Bryce Thornton,Bryce Thornton,205,70,S,1,0.5,19,34,0
4871006,Sylvester,Smith,Sylvester Smith,Sylvester Smith,186,71,S,2,0,1,2,0
4871006,Sylvester,Smith,Sylvester Smith,Sylvester Smith,186,71,S,2,0,1,2,0
4871014,Jeremiah,Vessel,Jeremiah Vessel,Jeremiah Vessel,190,71,S,2,0,8,11,0
4871026,Elliot,Washington II,Elliot Washington II,Elliot Washington II,192,71,CB,0,0,4,7,0
4871044,Derek,Williams Jr.,Derek Williams Jr.,Derek Williams Jr.,191,74,DB,2,0,22,38,0
4871066,Ryan,Yaites,Ryan Yaites,Ryan Yaites,203,73,S,1,0,7,13,0
4871075,Jayvon,Thomas,Jayvon Thomas,Jayvon Thomas,190,72,DB,0,0,4,9,0
4871077,Javien,Toviano,Javien Toviano,Javien Toviano,201,73,S,1,0,17,28,0
4871083,Makari,Vickers,Makari Vickers,Makari Vickers,200,73,DB,1,0,4,8,0
4871083,Makari,Vickers,Makari Vickers,Makari Vickers,200,73,DB,1,0,4,8,0
4871085,Jasiah,Wagoner,Jasiah Wagoner,Jasiah Wagoner,177,71,DB,2,0,2,3,0
4871101,Savion,Riley,Savion Riley,Savion Riley,202,74,S,0,0,34,48,0
4871101,Savion,Riley,Savion Riley,Savion Riley,202,74,S,0,0,34,48,0
4871101,Savion,Riley,Savion Riley,Savion Riley,202,74,S,0,0,34,48,0
4871101,Savion,Riley,Savion Riley,Savion Riley,202,74,S,0,0,34,48,0
4872841,Julius,Wood,Julius Wood,Julius Wood,194,73,DB,1,0,41,87,2
4872844,Devon,King,Devon King,Devon King,185,71,DB,1,0,10,15,0
4872958,Demarcus,Griffin-Taylor,Demarcus Griffin-Taylor,Demarcus Griffin-Taylor,175,69,DB,4,0,9,17,0
4872968,Qua'veon,Turner,Qua'veon Turner,Qua'veon Turner,177,69,DB,0,0,1,2,0
4872976,Ronald,Cooper,Ronald Cooper,Ronald Cooper,185,70,CB,2,0,15,18,0
4873001,Andrew,Douglas,Andrew Douglas,Andrew Douglas,190,71,DB,0,0,1,2,0
4873007,Jacob,Proche,Jacob Proche,Jacob Proche,185,70,CB,1,0,2,3,0
4873023,Leon,Jones,Leon Jones,Leon Jones,195,73,CB,6,0,18,26,0
4873075,TJ,Hall,TJ Hall,TJ Hall,185,72,DB,0,0,3,5,0
4873113,David,Daniel-Sisavanh,David Daniel-Sisavanh,David Daniel-Sisavanh,185,74,DB,1,0,7,9,0
4873239,Tyree,Carlisle,Tyree Carlisle,Tyree Carlisle,180,73,CB,1,0,17,33,0
4873240,Zion,Hopes,Zion Hopes,Zion Hopes,192,75,DB,0,0,0,2,0
4873240,Zion,Hopes,Zion Hopes,Zion Hopes,192,75,DB,0,0,0,2,0
4873240,Zion,Hopes,Zion Hopes,Zion Hopes,192,75,DB,0,0,0,2,0
4873240,Zion,Hopes,Zion Hopes,Zion Hopes,192,75,DB,0,0,0,2,0
4873464,Lavain,Scruggs,Lavain Scruggs,Lavain Scruggs,209,74,DB,0,0,2,3,0
4873636,Jordan,Allen,Jordan Allen,Jordan Allen,196,71,S,0,0,3,4,0
4873701,Isaiah,Brown-Murray,Isaiah Brown-Murray,Isaiah Brown-Murray,192,69,DB,3,0,18,22,0
4873701,Isaiah,Brown-Murray,Isaiah Brown-Murray,Isaiah Brown-Murray,192,69,DB,3,0,18,22,0
4873763,Nick,Cull,Nick Cull,Nick Cull,175,71,S,0,0,2,3,0
4873906,Phillip,Dunnam,Phillip Dunnam,Phillip Dunnam,190,73,DB,6,0,39,53,3
4873906,Phillip,Dunnam,Phillip Dunnam,Phillip Dunnam,190,73,DB,6,0,39,53,3
4873906,Phillip,Dunnam,Phillip Dunnam,Phillip Dunnam,190,73,DB,6,0,39,53,3
4874448,Daijahn,Anthony,Daijahn Anthony,Daijahn Anthony,205,72,S,7,0,25,58,2
4874465,Ben,Nikkel,Ben Nikkel,Ben Nikkel,210,73,DB,3,0,18,35,0
4874478,Jaden,Robinson,Jaden Robinson,Jaden Robinson,190,72,S,1,0,8,16,0
4874478,Jaden,Robinson,Jaden Robinson,Jaden Robinson,190,72,S,1,0,8,16,0
4874480,Kwinton,Lassiter,Kwinton Lassiter,Kwinton Lassiter,190,71,CB,1,0,12,19,2
4874526,Abe,Camara,Abe Camara,Abe Camara,190,72,S,2,0,28,39,0
4874632,Caleb,Coleman,Caleb Coleman,Caleb Coleman,200,74,S,2,1,18,26,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875079,Marcellas,Dial,Marcellas Dial,Marcellas Dial,195,72,S,10,1,25,36,0
4875340,Davon,Banks,Davon Banks,Davon Banks,184,71,CB,4,0,2,4,0
