athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_passes_defended
4685626,Emar'rion,Winston,Emar'rion Winston,Emar'rion Winston,255,76,LB,0,0,5,17,0
4685637,Jackson,Woodard,Jackson Woodard,Jackson Woodard,230,75,LB,0,2.5,52,113,2
4685738,Josh,White,Josh White,Josh White,217,72,LB,0,0,14,19,0
4685738,Josh,White,Josh White,Josh White,217,72,LB,0,0,14,19,0
4685771,MJ,Sherman,MJ Sherman,MJ Sherman,250,75,LB,0,1.5,7,16,0
4685825,Kyle,Arnholt,Kyle Arnholt,Kyle Arnholt,225,74,LB,0,1,11,19,0
4685825,Kyle,Arnholt,Kyle Arnholt,Kyle Arnholt,225,74,LB,0,1,11,19,0
4685844,Josh,Emmanuel,Josh Emmanuel,Josh Emmanuel,235,73,LB,0,0,4,12,0
4685844,Josh,Emmanuel,Josh Emmanuel,Josh Emmanuel,235,73,LB,0,0,4,12,0
4685965,CJ,Harris,CJ Harris,CJ Harris,225,72,LB,0,2,20,33,1
4685976,Quentin,Wilfawn,Quentin Wilfawn,Quentin Wilfawn,248,73,LB,2,6.5,46,81,1
4686028,James,Jackson,James Jackson,James Jackson,236,75,LB,0,1,34,80,5
4686099,Sergio,Allen,Sergio Allen,Sergio Allen,230,73,LB,0,0,1,2,1
4686161,Johnny,Hodges,Johnny Hodges,Johnny Hodges,240,74,LB,0,2,15,28,0
4686251,Niko,Cooper,Niko Cooper,Niko Cooper,242,77,LB,0,1,25,38,2
4686375,Donovan,Gaines,Donovan Gaines,Donovan Gaines,220,70,LB,0,0,0,2,0
4686393,Bryce,Ramirez,Bryce Ramirez,Bryce Ramirez,245,74,LB,0,0,14,21,0
4686393,Bryce,Ramirez,Bryce Ramirez,Bryce Ramirez,245,74,LB,0,0,14,21,0
4686474,Shane,Whitter,Shane Whitter,Shane Whitter,231,72,LB,0,0,3,4,0
4686515,Johnathan,Butler,Johnathan Butler,Johnathan Butler,223,73,LB,0,1,25,45,0
4686540,Tyrice,Knight,Tyrice Knight,Tyrice Knight,235,74,LB,1,4.5,84,140,6
4686607,Jordan,Brown,Jordan Brown,Jordan Brown,228,73,LB,0,3.5,43,82,0
4686633,Andrew,Awe,Andrew Awe,Andrew Awe,237,74,LB,0,0,7,16,1
4686634,Terreance,Ellis,Terreance Ellis,Terreance Ellis,220,74,LB,2,3,31,73,1
4686634,Terreance,Ellis,Terreance Ellis,Terreance Ellis,220,74,LB,2,3,31,73,1
4686731,Jordan,Stringer,Jordan Stringer,Jordan Stringer,219,74,LB,1,1.5,27,60,0
4686761,Justin,Jefferson,Justin Jefferson,Justin Jefferson,228,71,LB,2,3,13,46,2
4686764,Steven,Scheidt,Steven Scheidt,Steven Scheidt,228,73,LB,0,0,1,3,0
4686773,Devin,Grant,Devin Grant,Devin Grant,225,75,DL,1,1.5,6,13,0
4686783,Mister,Williams,Mister Williams,Mister Williams,245,72,LB,0,1,11,31,0
4686818,Jaden,Dolphin,Jaden Dolphin,Jaden Dolphin,220,74,LB,0,0,38,56,3
4686881,Ty,Wise,Ty Wise,Ty Wise,242,74,LB,0,7,55,110,5
4686881,Ty,Wise,Ty Wise,Ty Wise,242,74,LB,0,7,55,110,5
4686881,Ty,Wise,Ty Wise,Ty Wise,242,74,LB,0,7,55,110,5
4686938,Brandon,Berger,Brandon Berger,Brandon Berger,244,76,LB,0,0,3,11,0
4687184,Myles,Williams,Myles Williams,Myles Williams,240,75,LB,0,0,11,18,0
4687188,K.C.,Ossai,K.C. Ossai,K.C. Ossai,240,74,LB,2,1,41,77,0
4687326,Jalen,Garner,Jalen Garner,Jalen Garner,225,73,LB,0,0,7,13,0
4687329,Marsel,McDuffie,Marsel McDuffie,Marsel McDuffie,245,73,LB,1,1,38,82,2
4687329,Marsel,McDuffie,Marsel McDuffie,Marsel McDuffie,245,73,LB,1,1,38,82,2
4687480,Greyson,Metz,Greyson Metz,Greyson Metz,225,75,LB,0,0,3,7,0
4687586,New Zealand,Williams,New Zealand Williams,New Zealand Williams,205,74,LB,0,0,4,10,0
4687675,Brady,Anderson,Brady Anderson,Brady Anderson,230,74,LB,0,0,5,12,0
4688374,Tah,Mac Bright,Tah Mac Bright,Tah Mac Bright,235,74,LB,0,0,0,3,0
4688420,David,Meyer,David Meyer,David Meyer,230,73,LB,1,0,38,60,0
4688560,Jah-Mal,Williams,Jah-Mal Williams,Jah-Mal Williams,238,76,LB,0,0,3,6,0
4688609,Alec,Marenco,Alec Marenco,Alec Marenco,229,75,LB,1,0.5,32,66,3
4688778,Michael,Batton,Michael Batton,Michael Batton,215,74,LB,0,0.5,30,79,0
4688788,Peyton,Kennedy,Peyton Kennedy,Peyton Kennedy,200,72,LB,0,0,2,7,0
4688788,Peyton,Kennedy,Peyton Kennedy,Peyton Kennedy,200,72,LB,0,0,2,7,0
4688887,Jaylen,Herrud,Jaylen Herrud,Jaylen Herrud,214,75,LB,0,0,14,27,1
4688889,Cheikhsaliou,Fall,Cheikhsaliou Fall,Cheikhsaliou Fall,200,76,LB,1,2,9,21,0
4688890,Elijah,Ford,Elijah Ford,Elijah Ford,215,74,LB,0,0,12,19,0
4689196,Tyler,Gillison,Tyler Gillison,Tyler Gillison,242,76,LB,0,0,5,15,1
4689281,Kyle,Wakefield,Kyle Wakefield,Kyle Wakefield,195,72,LB,1,0,6,6,0
4689281,Kyle,Wakefield,Kyle Wakefield,Kyle Wakefield,195,72,LB,1,0,6,6,0
4689281,Kyle,Wakefield,Kyle Wakefield,Kyle Wakefield,195,72,LB,1,0,6,6,0
4689608,Jerome,Jolly Jr.,Jerome Jolly Jr.,Jerome Jolly Jr.,215,71,LB,2,1,22,53,2
4689612,Stephen,Sings V,Stephen Sings V,Stephen Sings V,248,75,LB,0,0,4,4,0
4689612,Stephen,Sings V,Stephen Sings V,Stephen Sings V,248,75,LB,0,0,4,4,0
4689675,T.J.,Marshall,T.J. Marshall,T.J. Marshall,190,73,S,0,0,5,5,0
4689779,Sam,Howard,Sam Howard,Sam Howard,220,74,LB,0,1,41,105,3
4689784,Antoine,Williams,Antoine Williams,Antoine Williams,205,70,LB,1,0,16,39,2
4689788,Demetrius,Charles,Demetrius Charles,Demetrius Charles,210,72,LB,0,0,29,69,0
4689804,Jimmy,Ciarlo,Jimmy Ciarlo,Jimmy Ciarlo,217,74,LB,1,3,28,55,1
4689805,Jackson,Powell,Jackson Powell,Jackson Powell,230,72,LB,1,3,22,34,0
4689805,Jackson,Powell,Jackson Powell,Jackson Powell,230,72,LB,1,3,22,34,0
4689813,Leo,Lowin,Leo Lowin,Leo Lowin,220,72,LB,4,3,44,84,1
4689813,Leo,Lowin,Leo Lowin,Leo Lowin,220,72,LB,4,3,44,84,1
4689831,Spencer,Jones,Spencer Jones,Spencer Jones,220,73,LB,0,0,4,13,0
4689841,Camden,O'Gara,Camden O'Gara,Camden O'Gara,215,72,LB,0,0,5,12,1
4689998,Averie,Habas,Averie Habas,Averie Habas,242,75,LB,0,2.5,6,13,0
4690039,Tim,Steward,Tim Steward,Tim Steward,194,69,S,1,1.5,15,27,2
4690041,Terry,Thomas,Terry Thomas,Terry Thomas,214,72,LB,0,1.5,17,40,1
4690041,Terry,Thomas,Terry Thomas,Terry Thomas,214,72,LB,0,1.5,17,40,1
4690071,Nick,Days,Nick Days,Nick Days,235,74,LB,0,0,4,9,1
4690071,Nick,Days,Nick Days,Nick Days,235,74,LB,0,0,4,9,1
4690136,Jarrett,Jerrels,Jarrett Jerrels,Jarrett Jerrels,225,74,LB,0,0,21,35,0
4690164,Nikobe,Myers,Nikobe Myers,Nikobe Myers,220,73,S,0,0,0,3,0
4690166,Sam,Edwards,Sam Edwards,Sam Edwards,225,73,LB,0,0,1,2,0
4690201,James,Camden,James Camden,James Camden,228,73,LB,0,0,1,8,0
4690305,Jerome,Nichols,Jerome Nichols,Jerome Nichols,235,72,LB,0,0,0,2,0
4690794,Jalen,Harrell,Jalen Harrell,Jalen Harrell,210,74,LB,0,0,0,8,0
4690794,Jalen,Harrell,Jalen Harrell,Jalen Harrell,210,74,LB,0,0,0,8,0
4690887,Kenny,Byrd,Kenny Byrd,Kenny Byrd,205,73,LB,0,0,2,5,1
4690919,Beau,Palmer,Beau Palmer,Beau Palmer,230,74,LB,0,1,14,21,1
4690927,Jasper,Williams,Jasper Williams,Jasper Williams,229,72,LB,0,2,36,66,0
4690931,Caleb,Kibodi,Caleb Kibodi,Caleb Kibodi,227,73,LB,0,0,12,15,0
4690961,Ryan,Dolan,Ryan Dolan,Ryan Dolan,219,72,LB,0,0,2,3,0
4690986,Trent,Low,Trent Low,Trent Low,220,73,LB,0,0.5,0,4,0
4690986,Trent,Low,Trent Low,Trent Low,220,73,LB,0,0.5,0,4,0
4691093,Eman,Garrison,Eman Garrison,Eman Garrison,215,72,LB,0,0,5,11,0
4691770,Hayden,Johnson,Hayden Johnson,Hayden Johnson,185,71,LB,0,0,4,6,0
4691888,K.J.,Cloyd,K.J. Cloyd,K.J. Cloyd,228,74,LB,0,2,21,42,1
4691888,K.J.,Cloyd,K.J. Cloyd,K.J. Cloyd,228,74,LB,0,2,21,42,1
4691888,K.J.,Cloyd,K.J. Cloyd,K.J. Cloyd,228,74,LB,0,2,21,42,1
4692048,Quandarrius,Robinson,Quandarrius Robinson,Quandarrius Robinson,231,77,LB,0,1.5,16,24,0
4692062,Isaac,Dowling,Isaac Dowling,Isaac Dowling,225,70,LB,0,0.5,10,23,0
4692178,Cody,Goatley,Cody Goatley,Cody Goatley,219,74,LB,1,1,32,55,2
4692512,Noah,Arinze,Noah Arinze,Noah Arinze,265,78,LB,0,0.5,4,9,0
4692512,Noah,Arinze,Noah Arinze,Noah Arinze,265,78,LB,0,0.5,4,9,0
4692638,Tahj,Chambers,Tahj Chambers,Tahj Chambers,218,74,LB,0,0,28,54,4
4692648,CJ,Garnett,CJ Garnett,CJ Garnett,220,72,LB,0,0,2,2,0
4692648,CJ,Garnett,CJ Garnett,CJ Garnett,220,72,LB,0,0,2,2,0
4692648,CJ,Garnett,CJ Garnett,CJ Garnett,220,72,LB,0,0,2,2,0
4692918,Reggie,Peterson,Reggie Peterson,Reggie Peterson,225,74,LB,0,3.5,50,101,0
4692918,Reggie,Peterson,Reggie Peterson,Reggie Peterson,225,74,LB,0,3.5,50,101,0
4692977,Bo,Spearman,Bo Spearman,Bo Spearman,226,73,LB,0,0,24,46,2
4693205,Mitchell,Melton,Mitchell Melton,Mitchell Melton,253,75,LB,0,1,3,3,0
4693311,Oscar,Benson,Oscar Benson,Oscar Benson,218,73,LB,0,0,14,27,1
4693345,Cole,Wisniewski,Cole Wisniewski,Cole Wisniewski,217,76,LB,1,0,45,77,5
4693345,Cole,Wisniewski,Cole Wisniewski,Cole Wisniewski,217,76,LB,1,0,45,77,5
4693373,Jordan,Turner,Jordan Turner,Jordan Turner,238,73,LB,1,3,33,61,2
4693837,Joshua,Erling,Joshua Erling,Joshua Erling,225,73,LB,0,0,2,4,0
4693848,Shaun,Dolac,Shaun Dolac,Shaun Dolac,225,73,LB,0,0,17,31,0
4693903,Ben,Howe-Jones,Ben Howe-Jones,Ben Howe-Jones,208,72,LB,0,0,4,7,0
4694040,Paul,Castro,Paul Castro,Paul Castro,190,68,LB,1,0,3,5,0
4694050,Colin,Elliott,Colin Elliott,Colin Elliott,195,73,LB,0,1,23,29,1
4694068,Ben,Silver,Ben Silver,Ben Silver,225,73,LB,0,0,7,10,1
4694079,Blake,Leake,Blake Leake,Blake Leake,215,73,LB,0,1,33,53,0
4694081,Tyler,Alston,Tyler Alston,Tyler Alston,230,74,DL,0,3.5,26,52,0
4694187,Tylan,Hollis,Tylan Hollis,Tylan Hollis,199,71,LB,0,1,18,23,0
4694188,Shary,Jefferson,Shary Jefferson,Shary Jefferson,202,71,LB,0,0,16,27,0
4694233,Drew,Frankel,Drew Frankel,Drew Frankel,235,75,LB,2,3,36,56,3
4694239,Evan,Jones,Evan Jones,Evan Jones,230,74,LB,0,0,5,11,0
4694250,Michael,Slivka,Michael Slivka,Michael Slivka,235,74,LB,1,0,17,27,0
4694252,Christian,Sweeney,Christian Sweeney,Christian Sweeney,235,74,LB,2,2,43,73,2
4694265,Anthony,Roussos,Anthony Roussos,Anthony Roussos,225,71,LB,1,1,51,80,2
4694294,Debo,Williams,Debo Williams,Debo Williams,232,73,LB,0,1,67,113,2
4694311,Christian,Pierce,Christian Pierce,Christian Pierce,200,73,DB,1,1,13,24,1
4694312,Dillon,Trainer,Dillon Trainer,Dillon Trainer,225,73,LB,0,1,20,53,1
4694340,Logan,Pasco,Logan Pasco,Logan Pasco,215,72,LB,0,0,5,8,0
4694357,Michael,Voitus,Michael Voitus,Michael Voitus,240,74,DE,0,0,1,2,0
4694391,Holt,Fletcher,Holt Fletcher,Holt Fletcher,255,76,LB,0,2,20,37,0
4694397,Connor,Henderson,Connor Henderson,Connor Henderson,228,74,LB,0,2,21,35,0
4694431,Aiden,Weber,Aiden Weber,Aiden Weber,220,74,LB,2,2,8,15,0
4694433,Omar,Parker Jr.,Omar Parker Jr.,Omar Parker Jr.,200,69,LB,0,0,3,6,0
4694436,Traye,Laster,Traye Laster,Traye Laster,220,71,LB,0,0,4,6,0
4694440,Ronald,Holmes,Ronald Holmes,Ronald Holmes,210,73,LB,0,0,2,7,0
4694441,Jesus,Robinson,Jesus Robinson,Jesus Robinson,205,70,LB,0,0,4,5,0
4694441,Jesus,Robinson,Jesus Robinson,Jesus Robinson,205,70,LB,0,0,4,5,0
4694460,Macklin,Ayers,Macklin Ayers,Macklin Ayers,230,75,LB,0,1,29,68,3
4694464,Danny,Cronin,Danny Cronin,Danny Cronin,225,75,LB,0,1,36,55,0
4694493,Quinn,Osborne,Quinn Osborne,Quinn Osborne,215,74,LB,0,0,12,19,1
4694501,Alex,Washington,Alex Washington,Alex Washington,215,73,LB,1,1,29,51,0
4694502,John,Pius,John Pius,John Pius,230,74,LB,1,9,20,53,0
4694664,Juan,DelaCruz,Juan DelaCruz,Juan DelaCruz,230,74,LB,1,1,34,61,2
4694670,Chimobi,Nwokocha,Chimobi Nwokocha,Chimobi Nwokocha,242,74,LB,0,0,3,5,0
4694713,Christian,Dunn,Christian Dunn,Christian Dunn,215,75,LB,0,1.5,36,76,4
4694740,Brendan,Bell,Brendan Bell,Brendan Bell,230,74,LB,2,2.5,50,86,2
4694747,Richie,Kimmel,Richie Kimmel,Richie Kimmel,230,73,LB,0,0,18,27,1
4694749,Jordan,Nelson,Jordan Nelson,Jordan Nelson,225,74,LB,0,0,11,16,1
4694749,Jordan,Nelson,Jordan Nelson,Jordan Nelson,225,74,LB,0,0,11,16,1
4694914,Luke,Harris,Luke Harris,Luke Harris,220,72,LB,0,0,9,24,1
4694923,Sam,Brown,Sam Brown,Sam Brown,215,73,LB,0,0,3,12,1
4694950,Daniel,Raymond,Daniel Raymond,Daniel Raymond,200,72,LB,0,0,36,67,2
4694977,Shamari,Weir,Shamari Weir,Shamari Weir,220,72,LB,0,0,2,3,0
4695040,Kendall,Johnson,Kendall Johnson,Kendall Johnson,240,77,LB,0,2,9,15,0
4695041,Ken,Andrews,Ken Andrews,Ken Andrews,225,75,LB,0,0,4,9,0
4695058,Ahmad,Nelson,Ahmad Nelson,Ahmad Nelson,225,74,LB,0,0,21,30,0
4695086,Chandler,Martin,Chandler Martin,Chandler Martin,215,72,LB,2,2,59,86,2
4695087,Zach,West,Zach West,Zach West,225,73,LB,0,1,29,43,1
4695128,Phoenix,Porter,Phoenix Porter,Phoenix Porter,225,73,LB,1,3,19,34,1
4695131,Colin,Bohanek,Colin Bohanek,Colin Bohanek,236,72,LB,1,2.5,23,46,0
4695133,Michael,Jarosz,Michael Jarosz,Michael Jarosz,245,73,TE,0,0,0,2,0
4695182,Conner,O'Farrell,Conner O'Farrell,Conner O'Farrell,215,72,LB,1,0,9,22,0
4695185,Ahmani,Williams,Ahmani Williams,Ahmani Williams,215,72,LB,0,0,2,2,0
4695258,Luke,Clark,Luke Clark,Luke Clark,243,75,LB,2,5,22,52,1
4695261,Evan,DiMaggio,Evan DiMaggio,Evan DiMaggio,234,75,LB,1,5,40,79,0
4695261,Evan,DiMaggio,Evan DiMaggio,Evan DiMaggio,234,75,LB,1,5,40,79,0
4695323,Arian,Gregory,Arian Gregory,Arian Gregory,216,72,LB,0,0,0,4,0
4695371,Jacob,Morrissey,Jacob Morrissey,Jacob Morrissey,230,72,LB,0,0,12,29,0
4695413,Caleb,Francl,Caleb Francl,Caleb Francl,185,72,LB,0,0,11,21,0
4695456,Nick,Veloz,Nick Veloz,Nick Veloz,225,72,LB,0,0,6,13,0
4695498,Andy,Nwaoko,Andy Nwaoko,Andy Nwaoko,245,75,DE,0,0,7,11,1
4695603,Robert,Bonar,Robert Bonar,Robert Bonar,206,73,LB,0,0,17,51,0
4695622,Cody,Moon,Cody Moon,Cody Moon,210,75,LB,0,0,30,60,2
4695624,Syaire,Riley,Syaire Riley,Syaire Riley,254,72,LB,0,1,21,48,0
4695679,JB,Brown,JB Brown,JB Brown,230,74,LB,2,2,35,54,2
4695696,Demetrius,Hardamon,Demetrius Hardamon,Demetrius Hardamon,240,76,LB,0,0.5,3,8,0
4695703,Kellan,Wyatt,Kellan Wyatt,Kellan Wyatt,262,75,LB,0,4.5,22,34,0
4695708,Gabe,Brown,Gabe Brown,Gabe Brown,224,74,LB,0,0,0,3,0
4695751,Matt,Hudson,Matt Hudson,Matt Hudson,230,75,LB,0,0,34,65,2
4695828,Josiah,Cotton,Josiah Cotton,Josiah Cotton,228,71,LB,0,1,25,39,1
4695830,Noah,Martin,Noah Martin,Noah Martin,232,73,LB,1,2.5,66,107,2
4695871,Mike,Courtney,Mike Courtney,Mike Courtney,190,71,DB,1,1,29,47,7
4695882,Dante,Bolden,Dante Bolden,Dante Bolden,231,74,LB,0,0,10,17,0
4695965,Trey,Fields,Trey Fields,Trey Fields,215,72,LB,1,0,13,18,1
4695970,Ysidro,Mascorro,Ysidro Mascorro,Ysidro Mascorro,210,71,LB,0,0,3,4,0
4695970,Ysidro,Mascorro,Ysidro Mascorro,Ysidro Mascorro,210,71,LB,0,0,3,4,0
4695992,Geoffrey,Brown,Geoffrey Brown,Geoffrey Brown,230,73,LB,0,2,30,77,1
4696000,Jarin,Johnson,Jarin Johnson,Jarin Johnson,225,75,LB,0,1,4,7,0
4696008,LaVoise-Deontae,McCoy,LaVoise-Deontae McCoy,LaVoise-Deontae McCoy,235,73,LB,0,2.5,27,67,2
4696036,John,Miller,John Miller,John Miller,237,73,LB,0,0,3,7,1
4696075,Tyshawn,Stewart,Tyshawn Stewart,Tyshawn Stewart,230,74,LB,1,0,21,53,0
4696108,Jalen,Barnum,Jalen Barnum,Jalen Barnum,205,73,LB,0,0,11,30,3
4696119,Johnathan,Youngblood,Johnathan Youngblood,Johnathan Youngblood,225,71,LB,0,0,40,82,0
4696125,Preston,Forney,Preston Forney,Preston Forney,238,73,LB,1,4,40,70,4
4696168,Ernest,Howard,Ernest Howard,Ernest Howard,210,73,LB,0,2,14,44,1
4696199,Mekhi,Bethel,Mekhi Bethel,Mekhi Bethel,220,73,LB,0,0,15,27,0
4696217,Wayne,Galloway,Wayne Galloway,Wayne Galloway,222,73,LB,0,0.5,21,42,3
4696220,Jared,Joseph,Jared Joseph,Jared Joseph,210,72,LB,0,0,16,30,2
4696253,Vencent,Rockwell,Vencent Rockwell,Vencent Rockwell,217,74,LB,0,0,1,6,0
4696257,Jalen,Freeman,Jalen Freeman,Jalen Freeman,240,73,LB,2,3,14,45,0
4696381,Mike,DeNucci,Mike DeNucci,Mike DeNucci,230,72,LB,0,1,55,86,4
4696408,Donte,Williams,Donte Williams,Donte Williams,190,69,S,0,1.5,16,36,0
4696419,Ethan,Royer,Ethan Royer,Ethan Royer,230,73,LB,0,0,19,29,0
4696448,Ben,Belken,Ben Belken,Ben Belken,228,76,LB,0,0,15,35,1
4696472,Dylan,Boecker,Dylan Boecker,Dylan Boecker,225,74,LB,0,0.5,12,18,0
4696475,Quinn,Urwiler,Quinn Urwiler,Quinn Urwiler,220,72,LB,0,0,3,6,0
4696476,Kason,Kelley,Kason Kelley,Kason Kelley,235,74,LB,0,1,25,39,0
4696482,Wyatt,Pedigo,Wyatt Pedigo,Wyatt Pedigo,230,72,LB,2,4,51,70,0
4696716,JonJon,Vaughns,JonJon Vaughns,JonJon Vaughns,220,73,LB,0,1,13,22,0
4696738,Dondi,Fuller,Dondi Fuller,Dondi Fuller,215,72,LB,0,2,40,91,0
4696753,Alec,Bryant,Alec Bryant,Alec Bryant,245,75,LB,0,0.5,8,26,0
4696831,Donte',Daniels,Donte' Daniels,Donte' Daniels,195,71,LB,0,1,14,29,1
4696887,Jaki,Brevard,Jaki Brevard,Jaki Brevard,210,72,LB,0,0,13,22,0
4697018,Davier,Fairrow,Davier Fairrow,Davier Fairrow,226,74,DL,0,2,13,23,0
4697058,Amauri,Floyd,Amauri Floyd,Amauri Floyd,210,73,LB,0,2,19,35,1
4697100,Chris,Hill Jr.,Chris Hill Jr.,Chris Hill Jr.,212,73,LB,0,0,10,18,0
4697111,Cade,Shupperd,Cade Shupperd,Cade Shupperd,237,73,LB,0,0,24,36,2
4697112,Nick,Walker,Nick Walker,Nick Walker,224,73,LB,0,1,41,69,0
4697118,Andrew,Long,Andrew Long,Andrew Long,260,74,DL,0,0,4,11,0
4697118,Andrew,Long,Andrew Long,Andrew Long,260,74,DL,0,0,4,11,0
4697263,Cameron,Whitfield,Cameron Whitfield,Cameron Whitfield,238,75,LB,3,7,27,38,0
4697602,Tommy,Ellis,Tommy Ellis,Tommy Ellis,215,74,LB,0,0.5,24,64,1
4697737,RJ,Edwards,RJ Edwards,RJ Edwards,225,74,LB,0,0,0,2,0
4697751,Derick,Mourning Jr.,Derick Mourning Jr.,Derick Mourning Jr.,230,75,LB,0,1,8,16,0
4697847,Khalib,Johns,Khalib Johns,Khalib Johns,229,74,LB,0,0,13,18,1
4698128,Dylan,Stevens,Dylan Stevens,Dylan Stevens,206,70,LB,0,0,4,7,0
4698143,William,McRainey,William McRainey,William McRainey,217,72,LB,0,1,28,55,2
4698206,Jalin,Justice,Jalin Justice,Jalin Justice,210,75,LB,0,1.5,26,50,1
4698208,Lennox,Lamar,Lennox Lamar,Lennox Lamar,240,77,LB,0,1,21,44,1
4698239,Jackson,Cloyd,Jackson Cloyd,Jackson Cloyd,222,74,LB,0,0,8,14,0
4698244,Teddye,Buchanan,Teddye Buchanan,Teddye Buchanan,237,74,LB,0,2,32,61,1
4698261,Luka,Sarac,Luka Sarac,Luka Sarac,215,73,LB,0,0,10,16,0
4698308,Derek,Tommasini,Derek Tommasini,Derek Tommasini,230,72,LB,1,0,18,32,0
4698349,CJ,Davis,CJ Davis,CJ Davis,215,71,LB,1,0,25,66,2
4698435,Trent,Whalen,Trent Whalen,Trent Whalen,215,75,LB,0,0,0,2,0
4698609,Kesean,Dyson,Kesean Dyson,Kesean Dyson,220,73,LB,1,3,20,33,0
4698634,Joe,Toepfer,Joe Toepfer,Joe Toepfer,235,72,LB,0,0,24,31,0
4698638,Garrett,Carney,Garrett Carney,Garrett Carney,205,73,LB,1,1.5,33,81,2
4698693,Parker,McKenna,Parker McKenna,Parker McKenna,220,72,LB,0,0,38,75,3
4698745,Pig,Cage,Pig Cage,Pig Cage,190,70,LB,0,0,4,6,1
4698763,Hayden,Shaheen,Hayden Shaheen,Hayden Shaheen,215,72,LB,0,2,26,50,2
4698763,Hayden,Shaheen,Hayden Shaheen,Hayden Shaheen,215,72,LB,0,2,26,50,2
4698986,Daron,Allman,Daron Allman,Daron Allman,230,73,LB,0,0,1,3,0
4698986,Daron,Allman,Daron Allman,Daron Allman,230,73,LB,0,0,1,3,0
4700091,Malik,Gaither,Malik Gaither,Malik Gaither,205,74,LB,1,1,3,8,0
4700136,Francisco,Mauigoa,Francisco Mauigoa,Francisco Mauigoa,230,75,LB,2,7.5,42,70,2
4700267,Jayson,Gilliom,Jayson Gilliom,Jayson Gilliom,215,74,LB,0,1,12,18,0
4700609,Fernando,Sanchez III,Fernando Sanchez III,Fernando Sanchez III,235,75,LB,0,0.5,4,10,0
4700756,Jaden,Keller,Jaden Keller,Jaden Keller,228,75,LB,0,0,8,22,0
4701051,Harold,Miles III,Harold Miles III,Harold Miles III,215,72,LB,1,1.5,35,58,3
4701054,Trinidad,Gonzalez,Trinidad Gonzalez,Trinidad Gonzalez,223,71,LB,0,0,7,16,0
4701315,Will,Shaffer,Will Shaffer,Will Shaffer,235,72,LB,0,0,2,5,0
4701943,Elijah,Herring,Elijah Herring,Elijah Herring,238,75,LB,0,0,29,75,0
4702562,Jalen,Woods,Jalen Woods,Jalen Woods,220,73,LB,0,0,6,11,0
4702747,Jordan,Crook,Jordan Crook,Jordan Crook,220,72,LB,1,1,8,28,0
4702748,Kailep,Edwards,Kailep Edwards,Kailep Edwards,218,72,LB,0,0,20,31,2
4702748,Kailep,Edwards,Kailep Edwards,Kailep Edwards,218,72,LB,0,0,20,31,2
4702789,Justin,Medlock,Justin Medlock,Justin Medlock,220,72,LB,0,0,3,7,0
4702800,Kaleb,Brown,Kaleb Brown,Kaleb Brown,210,73,LB,0,0,3,7,1
4702801,Owen,Pewee,Owen Pewee,Owen Pewee,200,74,LB,0,1,19,28,1
4702823,Martrell,Harris Jr.,Martrell Harris Jr.,Martrell Harris Jr.,220,74,LB,0,0,5,7,0
4702827,Trevell,Johnson,Trevell Johnson,Trevell Johnson,200,73,LB,0,0,0,2,0
4702916,Treylin,Payne,Treylin Payne,Treylin Payne,205,72,LB,0,1,13,27,0
4704239,Skylin,Thomas,Skylin Thomas,Skylin Thomas,205,70,LB,0,0,1,3,0
4704239,Skylin,Thomas,Skylin Thomas,Skylin Thomas,205,70,LB,0,0,1,3,0
4705444,PJ,Ramsey,PJ Ramsey,PJ Ramsey,260,75,LB,0,7.5,21,35,2
4705474,Tyreese,Fearbry,Tyreese Fearbry,Tyreese Fearbry,233,77,LB,0,0,4,5,1
4705474,Tyreese,Fearbry,Tyreese Fearbry,Tyreese Fearbry,233,77,LB,0,0,4,5,1
4705717,Chris,Davis Jr.,Chris Davis Jr.,Chris Davis Jr.,241,75,LB,0,1,6,6,0
4705929,CJ,Taylor,CJ Taylor,CJ Taylor,201,73,LB,2,3,29,55,3
4705978,Desmond,Purnell,Desmond Purnell,Desmond Purnell,224,71,LB,3,0.5,31,47,2
4707209,Nick,Morris Jr.,Nick Morris Jr.,Nick Morris Jr.,231,75,LB,0,1,26,58,0
4708164,Jayden,McDonald,Jayden McDonald,Jayden McDonald,240,76,LB,0,0,11,28,1
4708355,Darris,Smith,Darris Smith,Darris Smith,240,77,LB,0,0,5,5,1
4708355,Darris,Smith,Darris Smith,Darris Smith,240,77,LB,0,0,5,5,1
4708838,John,Lewis,John Lewis,John Lewis,240,75,LB,0,0,8,20,0
4709377,Jaylen,Blackwell,Jaylen Blackwell,Jaylen Blackwell,222,72,LB,0,0,5,11,0
4709652,Mandel,Eugene Jr.,Mandel Eugene Jr.,Mandel Eugene Jr.,215,73,LB,0,0,2,4,0
4709661,Jason,Henderson,Jason Henderson,Jason Henderson,227,73,LB,1,4.5,51,167,0
4709667,Courtney,McBride,Courtney McBride,Courtney McBride,235,75,LB,1,3,11,24,1
4709695,Karson,Sharar,Karson Sharar,Karson Sharar,235,74,LB,0,0,6,8,0
4709776,Dominic,Schofield,Dominic Schofield,Dominic Schofield,230,74,LB,0,0,4,14,0
4709813,Jelani,Willis,Jelani Willis,Jelani Willis,218,73,LB,0,0,6,6,0
4710009,Mike,Edwards III,Mike Edwards III,Mike Edwards III,206,72,LB,0,1,36,59,0
